name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Moraxella ovis	29433	species	2306095	33	4	0.0
Xanthomonas albilineans	29447	species	3852299	407	229	0.0
Rhizobium etli	29449	species	6784960	9	1	0.0
Brucella melitensis	29459	species	4250264	147	0	0.0
Brucella suis	29461	species	8101909	147	0	0.0
Veillonella parvula	29466	species	2132142	2	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	3	0	0.0
Yersinia frederiksenii	29484	species	4550894	7	1	0.0
Photorhabdus luminescens	29488	species	5688987	22	1	0.0
Vibrio furnissii	29494	species	4916408	6	0	0.0
Vibrio tubiashii	29498	species	5540337	6	0	0.0
Turneriella parva	29510	species	4409302	12	0	0.0
Pelobacter propionicus	29543	species	4241119	3	0	0.0
Lawsonia intracellularis	29546	species	1719103	12	3	0.0
Rhodothermus marinus	29549	species	3360429	3	0	0.0
Mycoplasma canadense	29554	species	693241	1	0	0.0
Taylorella equigenitalis	29575	species	1713991	67	4	0.0
Caldicellulosiruptor bescii	31899	species	2931662	35	0	0.0
Halothermothrix orenii	31909	species	2578146	5	4	0.0
Aminobacter	31988	genus	0	2	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	43	33	0.0
Achromobacter denitrificans	32002	species	6226215	14	0	0.0
Burkholderia	32008	genus	0	2	0	0.0
Helicobacter hepaticus	32025	species	1799146	70	0	0.0
Synechococcus elongatus	32046	species	2719262	1	0	0.0
Synechococcus sp. WH 7803	32051	species	2366980	1	0	0.0
synthetic construct	32630	species	26537524	13140	220	1.59694e-05
Desulfurella acetivorans	33002	species	1819992	3	2	0.0
Cutibacterium avidum	33010	species	2627993	28	0	0.0
Parvimonas micra	33033	species	1627009	6	4	0.0
Anaerococcus prevotii	33034	species	1998633	19	12	0.0
Bartonella grahamii	33045	species	2369520	66	0	0.0
Bartonella vinsonii	33047	species	1802699	66	0	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	7	0	0.0
Sphingopyxis terrae	33052	species	3983415	6	0	0.0
Candidatus Kinetoplastibacterium crithidii	33056	species	821871	4	0	0.0
Acidithiobacillus caldus	33059	species	3112322	7	1	0.0
Gloeobacter violaceus	33072	species	4659019	1	0	0.0
Acidobacterium capsulatum	33075	species	4127356	4	0	0.0
Coriobacterium glomerans	33871	species	2115681	1	0	0.0
Rathayibacter tritici	33888	species	3354681	7	1	0.0
Bifidobacterium thermophilum	33905	species	2291643	99	4	0.0
Geobacillus thermodenitrificans	33940	species	3608012	28	0	0.0
Geobacillus thermoleovorans	33941	species	5320134	1	0	0.0
Kyrpidia tusciae	33943	species	3384766	3	2	0.0
Acetobacterium woodii	33952	species	4044777	401	60	0.0
Lactobacillus johnsonii	33959	species	1958140	1	0	0.0
Leuconostoc citreum	33964	species	1896614	9	0	0.0
Melissococcus plutonius	33970	species	2059558	27	0	0.0
Rickettsia bellii	33990	species	1525528	21	0	0.0
Rickettsia montanensis	33991	species	1279798	32	0	0.0
Rickettsia rhipicephali	33992	species	1377049	32	0	0.0
Neorickettsia helminthoeca	33994	species	884232	14	1	0.0
Gluconacetobacter diazotrophicus	33996	species	7914538	11	2	0.0
Paracoccus aminophilus	34003	species	4873118	231	43	0.0
Rhodospirillum centenum	34018	species	4355543	33	12	0.0
Candidatus Liberibacter	34019	genus	0	1	0	0.0
Candidatus Liberibacter africanus	34020	species	1192232	48	0	0.0
Candidatus Liberibacter asiaticus	34021	species	1229983	46	0	0.0
Leptothrix cholodnii	34029	species	4909403	12	3	0.0
Rahnella aquatilis	34038	species	5656799	1	0	0.0
Moraxella osloensis	34062	species	2649137	4	0	0.0
Variovorax paradoxus	34073	species	6817856	13	7	0.0
Riemerella anatipestifer	34085	species	2813253	3	0	0.0
Pelodictyon phaeoclathratiforme	34090	species	3018238	17	1	0.0
Streptobacillus moniliformis	34105	species	1673280	2	0	0.0
Geobacter sulfurreducens	35554	species	3764200	3	0	0.0
Acholeplasma oculi	35623	species	1587120	12	0	0.0
Heliobacterium modesticaldum	35701	species	3075407	1	0	0.0
Citrobacter amalonaticus	35703	species	7931914	11	1	0.0
Rickettsia africae	35788	species	1290917	32	0	0.0
Rickettsia japonica	35790	species	1283087	21	0	0.0
Rickettsia massiliae	35791	species	1376184	32	0	0.0
Rickettsia parkeri	35792	species	1300386	32	0	0.0
Rickettsia slovaca	35794	species	1275404	32	0	0.0
Ehrlichia muris	35795	species	1196717	3	0	0.0
Nitrosospira briensis	35799	species	3210113	22	8	0.0
Rhodovulum sulfidophilum	35806	species	6638597	46	0	0.0
Bordetella holmesii	35814	species	3697767	29	0	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	11	0	0.0
Pseudomonas cichorii	36746	species	5986012	59	0	0.0
Mycobacterium abscessus	36809	species	18231971	7	0	0.0
Desulfitobacterium dehalogenans	36854	species	4321753	1	0	0.0
Brucella canis	36855	species	6599418	250	0	0.0
Thiobacillus denitrificans	36861	species	2909809	7	1	0.0
Paraburkholderia xenovorans	36873	species	19434089	1	0	0.0
Marichromatium purpuratum	37487	species	3779112	101	2	0.0
Thermus scotoductus	37636	species	2355186	1	0	0.0
Candidatus Phytoplasma mali	37692	species	601943	18	1	0.0
Enterococcus casseliflavus	37734	species	3427276	34	0	0.0
Rhodococcus opacus	37919	species	8880502	10	0	0.0
Sinomonas atrocyanea	37927	species	4492204	5	0	0.0
Pseudothermotoga elfii	38322	species	2169860	2	0	0.0
Bartonella henselae	38323	species	3858658	17	0	0.0
Acholeplasma palmae	38986	species	1554229	94	1	0.0
[Eubacterium] eligens	39485	species	2831389	4	4	0.0
[Eubacterium] rectale	39491	species	3449685	6	0	0.0
Mesorhizobium ciceri	39645	species	6838036	4255	372	0.0
Thiomicrospira crunogena	39765	species	2427734	2	1	0.0
Sulfurimonas denitrificans	39766	species	2201561	9	0	0.0
Blattabacterium sp. (Mastotermes darwiniensis)	39768	species	590336	18	0	0.0
Dialister pneumosintes	39950	species	1274073	19	17	0.0
Erythrobacter litoralis	39960	species	3151875	3	0	0.0
Oligotropha carboxidovorans	40137	species	5740737	5	0	0.0
Acinetobacter johnsonii	40214	species	4081329	8047	7930	0.00139537
Aliivibrio salmonicida	40269	species	4655660	6	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	28	5	0.0
Leptotrichia buccalis	40542	species	2465610	1	0	0.0
Actinosynnema mirum	40567	species	8248144	1	0	0.0
Xenorhabdus bovienii	40576	species	4523083	54	2	0.0
Xenorhabdus poinarii	40577	species	3659523	54	7	0.0
Thioploca ingrica	40754	species	4810005	2	1	0.0
Cyanothece sp. PCC 8801	41431	species	4787694	2	0	0.0
Burkholderia plantarii	41899	species	8081051	1	0	0.0
Nitrospira moscoviensis	42253	species	4589485	4	0	0.0
Roseobacter litoralis	42443	species	4745450	31	0	0.0
Marinovum algicola	42444	species	5252390	42	0	0.0
Ammonifex degensii	42838	species	2157067	4	0	0.0
Rickettsia felis	42862	species	1587240	21	0	0.0
Pseudomonas alcaligenes	43263	species	4406305	31	0	1.65912e-06
Butyrivibrio proteoclasticus	43305	species	4404886	6	0	0.0
Pseudomonas denitrificans	43306	species	5696307	57	0	6.41697e-06
Kutzneria albida	43357	species	9874926	3	0	0.0
Pseudoalteromonas luteoviolacea	43657	species	18666577	3	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	3	0	0.0
Paenarthrobacter aurescens	43663	species	5226648	4	0	0.0
Brachybacterium faecium	43669	species	3614992	1	0	0.0
Jonesia denitrificans	43674	species	2749646	2	0	0.0
Rothia mucilaginosa	43675	species	2278659	1	0	0.0
Rhodococcus equi	43767	species	5043170	7	0	0.0
Cyanothece sp. ATCC 51142	43989	species	5460377	2	0	0.0
Caldicellulosiruptor saccharolyticus	44001	species	2970275	5	0	0.0
Ferrimonas balearica	44012	species	4279159	2	1	0.0
Polynucleobacter	44013	genus	0	2	0	0.0
Paenibacillus durus	44251	species	5814491	3	3	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	17	0	0.0
Nitrosomonas communis	44574	species	4067838	30	1	0.0
Nitrosomonas ureae	44577	species	3307820	19	2	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	2	0	0.0
Capnocytophaga haemolytica	45243	species	2688484	2	0	0.0
Hyphomicrobiaceae	45401	family	0	2	0	0.0
Psychrobacter urativorans	45610	species	2931580	5	0	0.0
Streptococcus cristatus	45634	species	2142100	7	0	0.0
Desulfohalobium retbaense	45663	species	2909567	23	5	0.0
Staphylococcus pasteuri	45972	species	2559946	2	0	0.0
Anabaena sp. 90	46234	species	5305675	2	0	0.0
Thermoanaerobacter wiegelii	46354	species	2785056	1	0	0.0
Spirochaeta africana	46355	species	3285855	1	0	0.0
Sphingobium chlorophenolicum	46429	species	4573221	9	0	0.0
Lactobacillus rhamnosus	47715	species	3484485	29	0	0.0
Bibersteinia trehalosi	47735	species	2411529	3	2	0.0
Spiroplasma kunkelii	47834	species	1514561	2	0	0.0
Pseudomonas corrugata	47879	species	6124363	43	0	0.0
Pseudomonas fulva	47880	species	4920769	2	0	0.0
Pseudomonas oryzihabitans	47885	species	4834356	7	0	0.0
Serratia fonticola	47917	species	12326310	2	0	0.0
Acinetobacter pittii	48296	species	6018266	80	0	0.0
Xanthomonas fragariae	48664	species	8565300	8394	0	0
Ralstonia	48736	genus	0	1	0	0.0
Novosphingobium aromaticivorans	48935	species	4233314	26	10	0.0
Candidatus Arthromitus sp. SFB-mouse	49118	species	1603201	9	0	0.0
Desulfitobacterium hafniense	49338	species	5503334	1	0	0.0
Syntrophobotulus glycolicus	51197	species	3406739	8	0	0.0
Wigglesworthia glossinidia	51229	species	711269	22	13	0.0
Mycoplasma yeatsii	51365	species	895051	4	0	0.0
Pediococcus damnosus	51663	species	11570178	6	1	0.0
Aerococcus urinaeequi	51665	species	4067667	9	0	0.0
Tetragenococcus halophilus	51669	species	2476095	200	174	0.0
Meiothermus silvanus	52022	species	3721669	1	0	0.0
Prevotella dentalis	52227	species	3350206	4	0	0.0
Lactobacillus gallinarum	52242	species	2374782	1	0	0.0
Caldicellulosiruptor kristjanssonii	52765	species	2802443	35	0	0.0
Caldicellulosiruptor lactoaceticus	52766	species	2674809	22	0	0.0
Actinomyces meyeri	52773	species	2049088	6	0	0.0
Enterococcus durans	53345	species	6143683	28	0	0.0
Enterococcus mundtii	53346	species	3351060	28	0	0.0
Hyphomicrobium denitrificans	53399	species	3723828	22	13	0.0
Pseudomonas citronellolis	53408	species	14631203	58	1	0
Pseudomonas resinovorans	53412	species	6484828	31	0	0
Xanthomonas axonopodis	53413	species	5343358	7574	9	1.36816e-06
Nocardiopsis alba	53437	species	5848211	1	0	0.0
Lactobacillus lindneri	53444	species	2842174	3	1	0.0
Acidimicrobium ferrooxidans	53635	species	2158157	5	2	0.0
Octadecabacter	53945	genus	0	3	0	0.0
Octadecabacter arcticus	53946	species	5478249	67	3	0.0
Chroococcidiopsis thermalis	54299	species	6689401	1	1	0.0
Flavobacterium branchiophilum	55197	species	3563292	293	15	0.0
Caldicellulosiruptor owensensis	55205	species	2428903	35	0	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	7	7	0.0
Pectobacterium wasabiae	55208	species	5043228	3	0	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	29	0	0.0
Magnetospirillum gryphiswaldense	55518	species	4365796	5	0	0.0
Dehalobacter restrictus	55583	species	2943336	6	0	0.0
Vibrio anguillarum	55601	species	5628663	1	1	0.0
Bartonella clarridgeiae	56426	species	1522743	17	0	0.0
Xanthomonas sacchari	56458	species	5006106	6960	0	0.0
Rhizobium gallicum	56730	species	7311190	21	11	0.0
Shewanella frigidimarina	56812	species	4845257	26	22	0.0
Thermus oshimai	56957	species	2401329	1	0	0.0
Pseudothermotoga hypogea	57487	species	4330581	2	0	0.0
Burkholderia thailandensis	57975	species	9210179	50	2	0.0
Colwellia sp. MT41	58049	species	4337945	3	0	0.0
Desulfotomaculum kuznetsovii	58135	species	3601386	5	0	0.0
Desulfotomaculum acetoxidans	58138	species	4545624	55	52	0.0
Desulfovibrio alaskensis	58180	species	3730232	32	2	0.0
Streptococcus macedonicus	59310	species	2142762	1	0	0.0
Actinotignum schaalii	59505	species	2159306	4	2	0.0
Cellulophaga algicola	59600	species	4888353	2	0	0.0
Desulfotomaculum reducens	59610	species	3608104	8	0	0.0
Candidatus Phytoplasma australiense	59748	species	919869	16	2	0.0
Alcanivorax borkumensis	59754	species	3120143	15	0	0.0
Cyanobium gracile	59930	species	3342364	1	0	0.0
Shewanella violacea	60217	species	4962103	1	0	0.0
Shewanella amazonensis	60478	species	4306142	15	11	0.0
Shewanella sp. MR-4	60480	species	4706287	26	0	0.0
Shewanella sp. MR-7	60481	species	4799109	26	0	0.0
Lactobacillus paraplantarum	60520	species	3139729	1	0	0.0
Phaeobacter gallaeciensis	60890	species	4300940	57	4	0.0
Desulfobacca acetoxidans	60893	species	3282536	18	4	0.0
Sanguibacter keddieii	60920	species	4253413	2	0	0.0
Shewanella woodyi	60961	species	5935403	1	0	0.0
Paenibacillus mucilaginosus	61624	species	8740689	3	0	0.0
Acholeplasma brassicae	61635	species	1877792	1	0	0.0
Enterobacter asburiae	61645	species	6470569	12	0	0.0
Lelliottia amnigena	61646	species	4616371	1	1	0.0
Pluralibacter gergoviae	61647	species	5489680	4	0	0.0
Kluyvera intermedia	61648	species	6166452	1	0	0.0
Serratia rubidaea	61652	species	4922834	7	0	0.0
Shewanella baltica	62322	species	5379488	3	0	0.0
Azoarcus sp. BH72	62928	species	4376040	13	0	0.0
Acinetobacter sp. ADP1	62977	species	3598621	45	1	0.0
Zobellia galactanivorans	63186	species	5521712	8	0	0.0
Sodalis glossinidius	63612	species	4292502	11	1	0.0
Sideroxydans lithotrophicus	63745	species	3003656	47	0	0.0
Desulfurobacterium thermolithotrophum	64160	species	1541968	3	0	0.0
Synechococcus sp. CC9311	64471	species	2606748	1	0	0.0
Cyanothece sp. PCC 7424	65393	species	6554169	1	0	0.0
Desulfocapsa sulfexigens	65555	species	4023512	63	2	0.0
Pseudomonas knackmussii	65741	species	6162905	57	0	0
Wolbachia sp. wRi	66084	species	1445873	10	0	0.0
Lachnoclostridium phytofermentans	66219	species	4847594	4	0	0.0
Edwardsiella ictaluri	67780	species	3812301	2	0	0.0
Citrobacter rodentium	67825	species	5444283	59	39	0.0
Actinobacillus succinogenes	67854	species	2319663	23	0	0.0
Mesorhizobium	68287	genus	0	3	0	0.0
Streptomyces albulus	68570	species	9578489	2	0	0.0
Cupriavidus basilensis	68895	species	8421483	744	10	0.0
Pseudomonas sp. VLB120	69328	species	5966222	2	0	0.0
Caulobacter henricii	69395	species	3957288	8	0	0.0
Petrotoga mobilis	69499	species	2169548	2	0	0.0
Selenomonas sputigena	69823	species	2568361	5	0	0.0
Macrococcus caseolyticus	69966	species	2219737	85	2	0.0
Staphylococcus condimenti	70255	species	2659676	2	0	0.0
Pseudomonas plecoglossicida	70775	species	6233254	3	0	0.0
Shewanella oneidensis	70863	species	5131424	2	0	0.0
Shewanella pealeana	70864	species	5174581	1	0	0.0
Mesorhizobium amorphae	71433	species	7343952	21	0	0.0
Kocuria palustris	71999	species	2854447	1	0	0.0
Kocuria rhizophila	72000	species	2697540	1	0	0.0
Thiocystis violascens	73141	species	5017071	53	0	0.0
Thermaerobacter marianensis	73919	species	2844696	1	0	0.0
Photobacterium profundum	74109	species	6403280	4	0	0.0
Brevundimonas subvibrioides	74313	species	3445263	3	1	0.0
Maricaulis maris	74318	species	3368780	113	7	0.0
Pseudomonas balearica	74829	species	4383480	55	1	0.0
Paraburkholderia caribensis	75105	species	13917408	5	0	0.0
Castellaniella defragrans	75697	species	3952818	5	1	0.0
Prevotella enoeca	76123	species	2861432	1	0	0.0
Campylobacter hominis	76517	species	1714951	13	2	0.0
Cellulophaga baltica	76594	species	4597822	2	0	0.0
Roseateles depolymerans	76731	species	5681722	21	5	0.0
Pseudomonas monteilii	76759	species	5553188	2	0	0.0
Myroides odoratimimus	76832	species	4457748	6	0	0.0
Solibacillus silvestris	76853	species	3987727	2	0	0.0
Streptococcus constellatus	76860	species	1954077	5	0	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1298813	9	0	0.0
Parascardovia denticolens	78258	species	1890857	3	0	0.0
Scardovia inopinata	78259	species	1797862	3	0	0.0
Asticcacaulis excentricus	78587	species	4308776	7	6	0.0
Desulfosporosinus meridiei	79209	species	4873567	12	10	0.0
Chitinophaga pinensis	79329	species	9127347	12	5	0.0
Denitrobacterium detoxificans	79604	species	2446250	4	0	0.0
Bacillus clausii	79880	species	4300106	1	0	0.0
Bacillus pseudofirmus	79885	species	4249248	1	0	0.0
Erwinia pyrifoliae	79967	species	4072846	18	4	0.0
Thioflavicoccus mobilis	80679	species	4137521	220	67	0.0
Haliangium ochraceum	80816	species	9446314	25	2	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	89	0	0.0
Wolbachia endosymbiont of Brugia malayi	80849	species	1080084	8	0	0.0
Aliivibrio wodanis	80852	species	4635126	6	0	0.0
Moritella viscosa	80854	species	5093989	1	0	0.0
Delftia acidovorans	80866	species	6767514	42	0	0.0
Acidovorax avenae	80867	species	5482170	20	0	0.0
Acidovorax citrulli	80869	species	5352772	20	0	0.0
Hyphomonas neptunium	81032	species	3705021	29	0	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	7	0	0.0
Aminobacterium colombiense	81468	species	1980592	1	0	0.0
Frateuria aurantia	81475	species	3603458	124	3	0.0
Cupriavidus gilardii	82541	species	5578743	5	1	0.0
Obesumbacterium proteus	82983	species	5011796	1	0	0.0
Pragia fontium	82985	species	4094629	6	1	0.0
Serratia plymuthica	82996	species	6554843	1	0	0.0
Mycobacterium immunogenum	83262	species	11178626	7	0	0.0
Aminobacter aminovorans	83263	species	6890726	6142	4267	0.0
gamma proteobacterium HdN1	83406	species	4587455	35	9	0.0
Myxococcus stipitatus	83455	species	10350586	3	0	0.0
Parachlamydia acanthamoebae	83552	species	3072383	2	0	0.0
Chlamydia pneumoniae	83558	species	2460618	1	0	0.0
Simkania negevensis	83561	species	2628375	3	0	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	38	0	0.0
Clostridium aceticum	84022	species	4207037	7	0	0.0
Clostridium autoethanogenum	84023	species	8704651	73	0	0.0
[Clostridium] saccharolyticum	84030	species	4662871	11	5	0.0
Slackia heliotrinireducens	84110	species	3165038	1	0	0.0
Eggerthella lenta	84112	species	3632260	4	0	0.0
Magnetospirillum magneticum	84159	species	4967148	10	7	0.0
Cryptobacterium curtum	84163	species	1617804	6	0	0.0
Brachyspira intermedia	84377	species	3308048	1	1	0.0
Hippea maritima	84405	species	1694430	22	3	0.0
Lysobacter antibioticus	84531	species	11681564	591	166	0.0
Synechococcus sp. WH 8102	84588	species	2434428	1	0	0.0
Taylorella asinigenitalis	84590	species	1638559	16	2	0.0
Gordonia polyisoprenivorans	84595	species	5844299	7	0	0.0
Beutenbergia cavernae	84757	species	4669183	2	1	0.0
Desulfotalea psychrophila	84980	species	3659634	59	0	0.0
Thauera sp. MZ1T	85643	species	4574586	37	1	0.0
Achromobacter xylosoxidans	85698	species	9063264	14	0	0.0
Bartonella tribocorum	85701	species	2636792	66	0	0.0
Thermacetogenium phaeum	85874	species	2939057	2	0	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	12	9	0.0
Syntrophothermus lipocalidus	86170	species	2405559	3	0	0.0
Saccharophagus degradans	86304	species	5057531	51	0	0.0
Bacillus weihenstephanensis	86662	species	5740546	3	0	0.0
Bacillus halodurans	86665	species	4202352	1	0	0.0
Aerococcus christensenii	87541	species	1634920	4	0	0.0
Burkholderia multivorans	87883	species	13696114	2	0	0.0
Treponema primitia	88058	species	4059867	12	0	0.0
Caulobacter segnis	88688	species	4655622	31	4	0
Ruegeria pomeroyi	89184	species	4601048	32	2	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	1	1	0.0
Candidatus Portiera aleyrodidarum	91844	species	591920	3	2	0.0
Asaia bogorensis	91915	species	3198265	14	0	0.0
Thioalkalimicrobium aerophilum	92245	species	2158359	3	1	0.0
Ketogulonicigenium vulgare	92945	species	5302341	85	8	0.0
Pandoraea apista	93218	species	16769721	39	0	0.0
Pandoraea norimbergensis	93219	species	6167370	2	0	0.0
Pandoraea pnomenusa	93220	species	11008666	2	0	0.0
Pandoraea pulmonicola	93221	species	5867621	1	0	0.0
Pandoraea sputorum	93222	species	5751958	2	0	0.0
Edwardsiella hoshinae	93378	species	3811650	2	0	0.0
Fervidobacterium pennivorans	93466	species	2114116	2	0	0.0
Shewanella sp. ANA-3	94122	species	5251146	26	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	3	0	0.0
Dyadobacter fermentans	94254	species	6967790	3	0	0.0
Bordetella petrii	94624	species	5287950	12	3	0.0
Burkholderia cenocepacia	95486	species	15410767	11	2	0.0
Legionella fallonii	96230	species	4434890	1	0	0.0
Flavobacterium psychrophilum	96345	species	7603866	1622	2	0.0
Ruegeria	97050	genus	0	10	0	0.0
Halobacteriovorax marinus	97084	species	3437906	7	4	0.0
Anaerobaculum mobile	97477	species	2160700	2	0	0.0
Lactobacillus mucosae	97478	species	2434610	1	0	0.0
Bacillus sp. OxB-1	98228	species	3594618	3	1	0.0
Onion yellows phytoplasma	100379	species	853092	2	0	0.0
Chloroherpeton thalassium	100716	species	3293456	4	2	0.0
Aequorivita sublithincola	101385	species	3520671	15	1	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	4	0	0.0
Burkholderia ubonensis	101571	species	22281372	45	1	0.0
Stanieria cyanosphaera	102116	species	5544990	1	0	0.0
Desulfotomaculum gibsoniae	102134	species	4855529	70	40	0.0
Streptococcus infantarius	102684	species	1913271	1	0	0.0
Saccharothrix espanaensis	103731	species	9360653	1	0	0.0
Rhodococcus pyridinivorans	103816	species	5590512	7	0	0.0
Bordetella hinzii	103855	species	9772861	8	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	8976	7690	0.000463766
Methylibium petroleiphilum	105560	species	4643639	44	4	0.0
Cupriavidus	106589	genus	0	1	0	0.0
Cupriavidus necator	106590	species	7948767	5823	5019	0.000247404
Ensifer adhaerens	106592	species	7267502	682	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	30	6	0.0
Acinetobacter nosocomialis	106654	species	4061750	80	0	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	55	0	0.0
Thermoanaerobacter italicus	108150	species	2451061	1	0	0.0
Sinorhizobium medicae	110321	species	6817576	740	26	0.0
Pelotomaculum thermopropionicum	110500	species	3025375	2	0	0.0
Synechococcus sp. CC9605	110662	species	2510659	1	0	0.0
Actinomyces radicidentis	111015	species	3051613	9	4	0.0
Muricauda ruestringensis	111501	species	3842422	9	1	0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	5	0	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	17	0	0.0
Methylobacterium nodulans	114616	species	8839022	30	24	0.0
Sphingopyxis alaskensis	117207	species	3373713	3	1	0.0
Denitrovibrio acetiphilus	118000	species	3222077	1	0	0.0
Oscillatoria acuminata	118323	species	7804270	1	1	0.0
Aerococcus sanguinicola	119206	species	2033849	12	2	0.0
Cupriavidus metallidurans	119219	species	6913352	5	0	0.0
Pseudothermotoga thermarum	119394	species	2039943	2	0	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	8	2	0.0
Brucella pinnipedialis	120576	species	3365148	250	0	0.0
Brucella ceti	120577	species	3278034	250	0	0.0
Methylocella	120652	genus	0	2	0	0.0
Roseiflexus castenholzii	120962	species	5723298	3	2	0.0
Pannonibacter phragmitetus	121719	species	5669701	33	0	0.0
Bordetella trematum	123899	species	4485537	8	0	0.0
Stenotrophomonas acidaminiphila	128780	species	4138297	349	20	0.0
Aerococcus urinaehominis	128944	species	1831400	4	0	0.0
Geobacillus subterraneus	129338	species	3474426	33	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	2	0	0.0
Kineococcus radiotolerans	131568	species	4956672	1	0	0.0
Desulfomicrobium orale	132132	species	2783374	19	0	0.0
Rhodococcus jostii	132919	species	9702737	3	0	0.0
Exiguobacterium antarcticum	132920	species	2815863	1	0	0.0
Caldilinea aerophila	133453	species	5144873	1	0	0.0
Nitrosococcus halophilus	133539	species	4145260	85	7	0.0
Leisingera methylohalidivorans	133924	species	4650996	53	1	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	6	4	0.0
Paraburkholderia fungorum	134537	species	9058983	5	0	0.0
Idiomarina loihiensis	135577	species	2839538	2	0	0.0
Bacillus endophyticus	135735	species	5313985	2	0	0.0
Leuconostoc kimchii	136609	species	2101787	9	0	0.0
Weissella cibaria	137591	species	2577731	12	0	0.0
Helicobacter cetorum	138563	species	1903950	7	0	0.0
Desulfitobacterium metallireducens	142877	species	3176073	2	1	0.0
Filifactor alocis	143361	species	1931012	2	1	0.0
[Eubacterium] sulci	143393	species	1739380	16	0	0.0
Rathayibacter toxicus	145458	species	4674320	34	0	0.0
Salinibacter ruber	146919	species	3710123	3	0	0.0
Azospira oryzae	146939	species	3806980	4	1	0.0
Thioalkalimicrobium cyclicum	147268	species	1932455	2	0	0.0
Carnobacterium inhibens	147709	species	2497115	4	0	0.0
Paraburkholderia phymatum	148447	species	8676562	5	0	0.0
Sulfuricurvum kujiense	148813	species	2819357	10	2	0.0
Lactobacillus kunkeei	148814	species	1614522	1	1	0.0
Streptococcus lutetiensis	150055	species	1975547	1	0	0.0
Vibrio antiquarius	150340	species	5089025	6	0	0.0
Treponema azotonutricium	150829	species	3855671	8	0	0.0
Pseudopedobacter saltans	151895	species	4635236	80	4	0.0
Starkeya	152053	genus	0	2	0	0.0
Pseudoalteromonas issachenkonii	152297	species	4131541	3	0	0.0
Burkholderia ambifaria	152480	species	11349840	1	0	0.0
Burkholderia dolosa	152500	species	6409095	1	0	0.0
Sphingomonas melonis	152682	species	4196755	34	0	0
Kozakia baliensis	153496	species	6599181	37	0	0.0
Nitrosomonas sp. AL212	153948	species	3337023	17	0	0.0
Cellvibrio japonicus	155077	species	4576573	53	3	0.0
Bacillus toyonensis	155322	species	5025419	3	0	0.0
Caulobacter vibrioides	155892	species	4029938	29	0	5.44222e-06
Chromohalobacter salexigens	158080	species	3696649	44	2	0.0
Hahella chejuensis	158327	species	7215267	55	3	0.0
Novosphingobium resinovorum	158500	species	6918128	9	0	0.0
Bifidobacterium scardovii	158787	species	3158347	30	0	0.0
Cedecea neteri	158822	species	23867322	10	0	0.0
Enterobacter hormaechei	158836	species	11766809	11	0	0.0
Collimonas fungivorans	158899	species	5393313	290	131	0.0
Roseibacterium elongatum	159346	species	3555109	103	3	0.0
Acidihalobacter prosperus	160660	species	3566941	34	3	0.0
Sphingomonas wittichii	160791	species	5915246	10	0	0.0
Acidithiobacillus ferrivorans	160808	species	3207552	6	0	0.0
Planococcus antarcticus	161360	species	3804624	1	0	0.0
Pseudoalteromonas phenolica	161398	species	4868993	1	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	1	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	5	0	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	10	0	0.0
Weissella koreensis	165096	species	1441470	13	1	0.0
Sphingobium	165695	genus	0	3	0	0.0
Sphingopyxis	165697	genus	0	5	0	0.0
Synechococcus sp. WH 8109	166314	species	2111515	1	0	0.0
Ilyobacter polytropus	167642	species	3132314	5	1	0.0
Anaerolinea thermophila	167964	species	3532378	1	0	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	1	0	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	5	0	0.0
Laribacter hongkongensis	168471	species	3169329	6	5	0.0
