name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Paracoccus aminophilus	34003	species	4873118	208	30	0.0
Rhodospirillum centenum	34018	species	4355543	29	10	0.0
Candidatus Liberibacter africanus	34020	species	1192232	70	0	0.0
Candidatus Liberibacter asiaticus	34021	species	1229983	71	1	0.0
Leptothrix cholodnii	34029	species	4909403	13	3	0.0
Moraxella osloensis	34062	species	2649137	6	0	0.0
Variovorax paradoxus	34073	species	6817856	21	10	0.0
Riemerella anatipestifer	34085	species	2813253	1	0	0.0
Pelodictyon phaeoclathratiforme	34090	species	3018238	14	3	0.0
Streptobacillus moniliformis	34105	species	1673280	1	0	0.0
Geobacter sulfurreducens	35554	species	3764200	3	0	0.0
Acholeplasma oculi	35623	species	1587120	9	0	0.0
Heliobacterium modesticaldum	35701	species	3075407	1	0	0.0
Citrobacter amalonaticus	35703	species	7931914	7	0	0.0
Corynebacterium kutscheri	35755	species	2354065	3	0	0.0
Rickettsia africae	35788	species	1290917	36	0	0.0
Rickettsia japonica	35790	species	1283087	26	0	0.0
Rickettsia massiliae	35791	species	1376184	36	0	0.0
Rickettsia parkeri	35792	species	1300386	36	0	0.0
Rickettsia slovaca	35794	species	1275404	36	0	0.0
Ehrlichia muris	35795	species	1196717	3	0	0.0
Nitrosospira briensis	35799	species	3210113	22	12	0.0
Rhodovulum sulfidophilum	35806	species	6638597	69	0	0.0
Bordetella holmesii	35814	species	3697767	25	0	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	10	0	0.0
Pseudomonas cichorii	36746	species	5986012	107	0	0.0
Mycobacterium abscessus	36809	species	18231971	1	0	0.0
Brucella canis	36855	species	6599418	262	0	0.0
Thiobacillus denitrificans	36861	species	2909809	6	2	0.0
Paraburkholderia xenovorans	36873	species	19434089	1	0	0.0
Marichromatium purpuratum	37487	species	3779112	74	1	0.0
Candidatus Phytoplasma mali	37692	species	601943	8	1	0.0
Enterococcus casseliflavus	37734	species	3427276	21	0	0.0
Rhodococcus opacus	37919	species	8880502	6	0	0.0
Corynebacterium vitaeruminis	38305	species	2931780	9	3	0.0
Pseudothermotoga elfii	38322	species	2169860	2	0	0.0
Bartonella henselae	38323	species	3858658	12	0	0.0
Acholeplasma palmae	38986	species	1554229	87	1	0.0
[Eubacterium] eligens	39485	species	2831389	3	0	0.0
[Eubacterium] rectale	39491	species	3449685	9	0	0.0
Mesorhizobium ciceri	39645	species	6838036	7032	617	0.0
Sulfurimonas denitrificans	39766	species	2201561	7	0	0.0
Blattabacterium sp. (Mastotermes darwiniensis)	39768	species	590336	17	0	0.0
Dialister pneumosintes	39950	species	1274073	10	8	0.0
Erythrobacter litoralis	39960	species	3151875	3	0	0.0
Oligotropha carboxidovorans	40137	species	5740737	9	0	0.0
Acinetobacter johnsonii	40214	species	4081329	11793	11634	0.00399918
Aliivibrio salmonicida	40269	species	4655660	4	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	22	15	0.0
Leptotrichia buccalis	40542	species	2465610	1	0	0.0
Xenorhabdus bovienii	40576	species	4523083	36	2	0.0
Xenorhabdus poinarii	40577	species	3659523	41	9	0.0
Thioploca ingrica	40754	species	4810005	2	0	0.0
Borrelia duttonii	40834	species	1574881	1	0	0.0
Brevundimonas	41275	genus	0	1	0	0.0
Nitrospira moscoviensis	42253	species	4589485	3	0	0.0
Halobacteroides halobius	42422	species	2649255	1	0	0.0
Roseobacter litoralis	42443	species	4745450	20	1	0.0
Marinovum algicola	42444	species	5252390	25	0	0.0
Ammonifex degensii	42838	species	2157067	3	0	0.0
Rickettsia felis	42862	species	1587240	26	0	0.0
Pseudomonas alcaligenes	43263	species	4406305	23	0	4.54228e-06
Butyrivibrio proteoclasticus	43305	species	4404886	4	0	0.0
Pseudomonas denitrificans	43306	species	5696307	93	0	2.28386e-05
Kutzneria albida	43357	species	9874926	2	0	0.0
Pseudoalteromonas luteoviolacea	43657	species	18666577	1	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	1	0	0.0
Brachybacterium faecium	43669	species	3614992	1	0	0.0
Rhodococcus equi	43767	species	5043170	3	0	0.0
Caldicellulosiruptor saccharolyticus	44001	species	2970275	3	0	0.0
Ferrimonas balearica	44012	species	4279159	1	0	0.0
Paenibacillus durus	44251	species	5814491	3	3	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	8	0	0.0
Borrelia recurrentis	44449	species	1242163	1	0	0.0
Nitrosomonas communis	44574	species	4067838	33	1	0.0
Nitrosomonas ureae	44577	species	3307820	21	1	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	3	0	0.0
Capnocytophaga haemolytica	45243	species	2688484	3	2	0.0
Mycoplasma bovoculi	45362	species	760240	3	0	0.0
Hyphomicrobiaceae	45401	family	0	3	0	0.0
Psychrobacter urativorans	45610	species	2931580	3	0	0.0
Streptococcus cristatus	45634	species	2142100	5	0	0.0
Desulfohalobium retbaense	45663	species	2909567	17	1	0.0
Staphylococcus pasteuri	45972	species	2559946	4	0	0.0
Thermoanaerobacter wiegelii	46354	species	2785056	1	0	0.0
Spirochaeta africana	46355	species	3285855	2	0	0.0
Sphingobium chlorophenolicum	46429	species	4573221	7	0	0.0
Anaerobaculum	46613	genus	0	1	0	0.0
Borrelia miyamotoi	47466	species	922629	1	0	0.0
Lactobacillus rhamnosus	47715	species	3484485	9	0	0.0
Bibersteinia trehalosi	47735	species	2411529	7	7	0.0
Pseudomonas corrugata	47879	species	6124363	62	0	0.0
Pseudomonas fulva	47880	species	4920769	1	0	0.0
Pseudomonas oryzihabitans	47885	species	4834356	9	1	0.0
Serratia fonticola	47917	species	12326310	1	0	0.0
Microbulbifer	48073	genus	0	1	0	0.0
Acinetobacter pittii	48296	species	6018266	67	0	0.0
Xanthomonas fragariae	48664	species	8565300	4683	0	0.0
Novosphingobium aromaticivorans	48935	species	4233314	32	14	0.0
Candidatus Arthromitus sp. SFB-mouse	49118	species	1603201	7	0	0.0
Syntrophobotulus glycolicus	51197	species	3406739	5	0	0.0
Wigglesworthia glossinidia	51229	species	711269	21	13	0.0
Pediococcus damnosus	51663	species	11570178	2	2	0.0
Aerococcus urinaeequi	51665	species	4067667	6	0	0.0
Tetragenococcus halophilus	51669	species	2476095	101	88	0.0
Prevotella dentalis	52227	species	3350206	4	1	0.0
Caldicellulosiruptor kristjanssonii	52765	species	2802443	20	0	0.0
Caldicellulosiruptor lactoaceticus	52766	species	2674809	14	0	0.0
Actinomyces meyeri	52773	species	2049088	8	7	0.0
Enterococcus durans	53345	species	6143683	18	0	0.0
Enterococcus mundtii	53346	species	3351060	18	0	0.0
Hyphomicrobium denitrificans	53399	species	3723828	13	8	0.0
Pseudomonas citronellolis	53408	species	14631203	96	2	1.0535e-13
Pseudomonas resinovorans	53412	species	6484828	23	0	0
Xanthomonas axonopodis	53413	species	5343358	4308	2	0.0
Nocardiopsis alba	53437	species	5848211	3	0	0.0
Lactobacillus lindneri	53444	species	2842174	2	1	0.0
Acidimicrobium ferrooxidans	53635	species	2158157	3	1	0.0
Octadecabacter	53945	genus	0	6	0	0.0
Octadecabacter arcticus	53946	species	5478249	104	0	0.0
Raoultella ornithinolytica	54291	species	13911666	1	0	0.0
Salmonella bongori	54736	species	4542714	1	0	0.0
Flavobacterium branchiophilum	55197	species	3563292	302	18	0.0
Caldicellulosiruptor owensensis	55205	species	2428903	20	0	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	2	2	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	36	0	0.0
Magnetospirillum gryphiswaldense	55518	species	4365796	14	1	0.0
Dehalobacter restrictus	55583	species	2943336	5	0	0.0
Bartonella clarridgeiae	56426	species	1522743	12	0	0.0
Xanthomonas sacchari	56458	species	5006106	4037	0	0.0
Rhizobium gallicum	56730	species	7311190	13	7	0.0
Shewanella frigidimarina	56812	species	4845257	12	11	0.0
Pseudothermotoga hypogea	57487	species	4330581	3	0	0.0
Burkholderia thailandensis	57975	species	9210179	61	4	0.0
Colwellia sp. MT41	58049	species	4337945	2	0	0.0
Desulfotomaculum kuznetsovii	58135	species	3601386	2	0	0.0
Desulfotomaculum acetoxidans	58138	species	4545624	32	30	0.0
Desulfovibrio alaskensis	58180	species	3730232	16	0	0.0
Actinotignum schaalii	59505	species	2159306	1	1	0.0
Cellulophaga algicola	59600	species	4888353	4	0	0.0
Desulfotomaculum reducens	59610	species	3608104	5	0	0.0
Candidatus Phytoplasma australiense	59748	species	919869	10	0	0.0
Alcanivorax borkumensis	59754	species	3120143	5	0	0.0
Paenibacillus peoriae	59893	species	6219815	1	0	0.0
Shewanella amazonensis	60478	species	4306142	16	12	0.0
Shewanella sp. MR-4	60480	species	4706287	12	0	0.0
Shewanella sp. MR-7	60481	species	4799109	12	0	0.0
Burkholderia vietnamiensis	60552	species	14209387	9	0	0.0
Phaeobacter gallaeciensis	60890	species	4300940	53	10	0.0
Desulfobacca acetoxidans	60893	species	3282536	19	6	0.0
Sanguibacter keddieii	60920	species	4253413	1	0	0.0
Dehalococcoides mccartyi	61435	species	1417114	3	1	0.0
Paenibacillus mucilaginosus	61624	species	8740689	4	0	0.0
Acholeplasma brassicae	61635	species	1877792	2	0	0.0
Enterobacter asburiae	61645	species	6470569	8	0	0.0
Serratia rubidaea	61652	species	4922834	10	0	0.0
Borreliella valaisiana	62088	species	992695	1	0	0.0
Shewanella baltica	62322	species	5379488	3	0	0.0
Azoarcus sp. BH72	62928	species	4376040	12	0	0.0
Acinetobacter sp. ADP1	62977	species	3598621	32	1	0.0
Zobellia galactanivorans	63186	species	5521712	4	1	0.0
Sodalis glossinidius	63612	species	4292502	8	0	0.0
Sideroxydans lithotrophicus	63745	species	3003656	56	3	0.0
Desulfurobacterium thermolithotrophum	64160	species	1541968	7	0	0.0
Borreliella bissettii	64897	species	1403443	1	0	0.0
Corynebacterium ulcerans	65058	species	4175194	1	0	0.0
Desulfocapsa sulfexigens	65555	species	4023512	86	1	0.0
Pseudomonas knackmussii	65741	species	6162905	93	0	5.37255e-21
Wolbachia sp. wRi	66084	species	1445873	3	0	0.0
Lachnoclostridium phytofermentans	66219	species	4847594	7	0	0.0
Methanocaldococcus infernus	67760	species	1328194	1	0	0.0
Edwardsiella ictaluri	67780	species	3812301	2	0	0.0
Citrobacter rodentium	67825	species	5444283	57	37	0.0
Actinobacillus succinogenes	67854	species	2319663	15	0	0.0
Mesorhizobium	68287	genus	0	4	0	0.0
Cupriavidus basilensis	68895	species	8421483	1398	9	0.0
Pseudomonas sp. VLB120	69328	species	5966222	1	0	0.0
Caulobacter henricii	69395	species	3957288	9	1	0.0
Petrotoga mobilis	69499	species	2169548	4	0	0.0
Selenomonas sputigena	69823	species	2568361	3	0	0.0
Macrococcus caseolyticus	69966	species	2219737	35	1	0.0
Staphylococcus condimenti	70255	species	2659676	2	0	0.0
Pseudomonas plecoglossicida	70775	species	6233254	1	0	0.0
Shewanella oneidensis	70863	species	5131424	1	0	0.0
Mesorhizobium amorphae	71433	species	7343952	26	0	0.0
Kocuria rhizophila	72000	species	2697540	8	8	0.0
Citromicrobium	72173	genus	0	1	0	0.0
Thiocystis violascens	73141	species	5017071	28	0	0.0
Methanocaldococcus vulcanius	73913	species	1761737	1	0	0.0
Thermaerobacter marianensis	73919	species	2844696	1	0	0.0
Photobacterium profundum	74109	species	6403280	1	0	0.0
Brevundimonas subvibrioides	74313	species	3445263	11	5	0.0
Maricaulis maris	74318	species	3368780	80	7	0.0
Pseudomonas balearica	74829	species	4383480	24	0	0.0
Paraburkholderia caribensis	75105	species	13917408	7	0	0.0
Castellaniella defragrans	75697	species	3952818	2	0	0.0
Campylobacter hominis	76517	species	1714951	8	0	0.0
Cellulophaga baltica	76594	species	4597822	4	0	0.0
Roseateles depolymerans	76731	species	5681722	8	2	0.0
Pseudomonas monteilii	76759	species	5553188	1	0	0.0
Myroides odoratimimus	76832	species	4457748	10	0	0.0
Streptococcus constellatus	76860	species	1954077	4	0	0.0
Helicobacter typhlonius	76936	species	1920832	1	0	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1298813	3	0	0.0
Wolbachia endosymbiont of Onchocerca volvulus	77551	species	960618	2	0	0.0
Parascardovia denticolens	78258	species	1890857	1	0	0.0
Asticcacaulis excentricus	78587	species	4308776	5	5	0.0
Desulfosporosinus meridiei	79209	species	4873567	5	3	0.0
Chitinophaga pinensis	79329	species	9127347	7	2	0.0
Denitrobacterium detoxificans	79604	species	2446250	7	5	0.0
Erwinia pyrifoliae	79967	species	4072846	13	3	0.0
Thioflavicoccus mobilis	80679	species	4137521	130	36	0.0
Haliangium ochraceum	80816	species	9446314	19	1	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	72	12	0.0
Wolbachia endosymbiont of Brugia malayi	80849	species	1080084	8	0	0.0
Aliivibrio wodanis	80852	species	4635126	4	0	0.0
Moritella viscosa	80854	species	5093989	1	0	0.0
Delftia acidovorans	80866	species	6767514	50	0	0.0
Acidovorax avenae	80867	species	5482170	28	0	0.0
Acidovorax citrulli	80869	species	5352772	28	0	0.0
Treponema brennaborense	81028	species	3055580	1	1	0.0
Hyphomonas neptunium	81032	species	3705021	20	1	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	3	0	0.0
Frateuria aurantia	81475	species	3603458	112	2	0.0
Methylovorus	81682	genus	0	1	0	0.0
Cupriavidus gilardii	82541	species	5578743	4	0	0.0
Obesumbacterium proteus	82983	species	5011796	1	0	0.0
Pragia fontium	82985	species	4094629	7	2	0.0
Methanocaldococcus fervens	83171	species	1507251	1	0	0.0
Mycobacterium immunogenum	83262	species	11178626	1	0	0.0
Aminobacter aminovorans	83263	species	6890726	6998	4424	0.0
gamma proteobacterium HdN1	83406	species	4587455	35	14	0.0
Myxococcus stipitatus	83455	species	10350586	5	0	0.0
Parachlamydia acanthamoebae	83552	species	3072383	2	0	0.0
Chlamydia psittaci	83554	species	1253830	1	0	0.0
Chlamydia abortus	83555	species	2288889	1	0	0.0
Chlamydia felis	83556	species	1173791	1	0	0.0
Chlamydia caviae	83557	species	1181356	1	0	0.0
Chlamydia pneumoniae	83558	species	2460618	1	0	0.0
Chlamydia muridarum	83560	species	1503632	1	0	0.0
Simkania negevensis	83561	species	2628375	1	0	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	16	0	0.0
Clostridium aceticum	84022	species	4207037	7	0	0.0
Clostridium autoethanogenum	84023	species	8704651	51	0	0.0
[Clostridium] saccharolyticum	84030	species	4662871	13	1	0.0
Slackia heliotrinireducens	84110	species	3165038	2	0	0.0
Eggerthella lenta	84112	species	3632260	1	0	0.0
Magnetospirillum magneticum	84159	species	4967148	19	6	0.0
Cryptobacterium curtum	84163	species	1617804	4	0	0.0
Hippea maritima	84405	species	1694430	17	2	0.0
Lysobacter antibioticus	84531	species	11681564	520	158	0.0
Pedobacter	84567	genus	0	3	0	0.0
Taylorella asinigenitalis	84590	species	1638559	14	1	0.0
Gordonia polyisoprenivorans	84595	species	5844299	4	0	0.0
Beutenbergia cavernae	84757	species	4669183	2	2	0.0
Desulfotalea psychrophila	84980	species	3659634	84	1	0.0
Thauera sp. MZ1T	85643	species	4574586	41	0	0.0
[Bacillus] selenitireducens	85683	species	3592487	1	0	0.0
Achromobacter xylosoxidans	85698	species	9063264	8	0	0.0
Bartonella tribocorum	85701	species	2636792	70	0	0.0
Chlamydia pecorum	85991	species	1105923	1	0	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	2	0	0.0
Syntrophothermus lipocalidus	86170	species	2405559	1	0	0.0
Saccharophagus degradans	86304	species	5057531	17	0	0.0
Mycoplasma dispar	86660	species	1084449	3	0	0.0
Bacillus halodurans	86665	species	4202352	1	0	0.0
Aerococcus christensenii	87541	species	1634920	4	0	0.0
Burkholderia multivorans	87883	species	13696114	1	0	0.0
Treponema primitia	88058	species	4059867	6	1	0.0
Caulobacter segnis	88688	species	4655622	12	0	0.0
Ruegeria pomeroyi	89184	species	4601048	34	1	0.0
Hymenobacter	89966	genus	0	1	0	0.0
Asaia bogorensis	91915	species	3198265	11	0	0.0
Thioalkalimicrobium aerophilum	92245	species	2158359	2	1	0.0
Ketogulonicigenium vulgare	92945	species	5302341	126	8	0.0
Pandoraea apista	93218	species	16769721	52	0	0.0
Pandoraea norimbergensis	93219	species	6167370	3	0	0.0
Pandoraea pnomenusa	93220	species	11008666	3	0	0.0
Pandoraea pulmonicola	93221	species	5867621	4	0	0.0
Pandoraea sputorum	93222	species	5751958	3	0	0.0
Edwardsiella hoshinae	93378	species	3811650	2	0	0.0
Fervidobacterium pennivorans	93466	species	2114116	2	0	0.0
Thermotoga naphthophila	93930	species	1809823	1	0	0.0
Shewanella sp. ANA-3	94122	species	5251146	12	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	4	0	0.0
Bordetella petrii	94624	species	5287950	4	1	0.0
Burkholderia cenocepacia	95486	species	15410767	29	0	0.0
Legionella fallonii	96230	species	4434890	2	0	0.0
Flavobacterium psychrophilum	96345	species	7603866	1776	4	0.0
Ruegeria	97050	genus	0	4	0	0.0
Halobacteriovorax marinus	97084	species	3437906	4	0	0.0
Anaerobaculum mobile	97477	species	2160700	4	0	0.0
Lactobacillus mucosae	97478	species	2434610	1	0	0.0
Onion yellows phytoplasma	100379	species	853092	4	0	0.0
Chloroherpeton thalassium	100716	species	3293456	4	1	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	2	0	0.0
Aequorivita sublithincola	101385	species	3520671	12	0	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	2	0	0.0
Burkholderia ubonensis	101571	species	22281372	66	0	0.0
Desulfotomaculum gibsoniae	102134	species	4855529	76	55	0.0
Rhodococcus pyridinivorans	103816	species	5590512	3	0	0.0
Bordetella hinzii	103855	species	9772861	3	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	9399	7616	0.00100928
Methylibium petroleiphilum	105560	species	4643639	29	4	0.0
Cupriavidus necator	106590	species	7948767	7273	5834	0.00077805
Ensifer	106591	genus	0	1	0	0.0
Ensifer adhaerens	106592	species	7267502	616	0	0.0
Thioalkalivibrio	106633	genus	0	1	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	12	3	0.0
Acinetobacter nosocomialis	106654	species	4061750	67	0	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	43	0	0.0
Thermoanaerobacter italicus	108150	species	2451061	2	0	0.0
Sinorhizobium medicae	110321	species	6817576	634	20	0.0
Pelotomaculum thermopropionicum	110500	species	3025375	2	0	0.0
Mycobacterium vanbaalenii	110539	species	6491865	1	0	0.0
Actinomyces radicidentis	111015	species	3051613	6	4	0.0
Muricauda ruestringensis	111501	species	3842422	5	0	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	1	0	0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	3	0	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	20	0	0.0
Methylobacterium nodulans	114616	species	8839022	24	22	0.0
Sphingopyxis alaskensis	117207	species	3373713	11	1	0.0
Denitrovibrio acetiphilus	118000	species	3222077	3	0	0.0
Oscillatoria acuminata	118323	species	7804270	2	2	0.0
Filomicrobium	119044	genus	0	1	0	0.0
Aerococcus sanguinicola	119206	species	2033849	5	2	0.0
Cupriavidus metallidurans	119219	species	6913352	5	0	0.0
Pseudothermotoga thermarum	119394	species	2039943	3	0	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	5	1	0.0
Marinomonas mediterranea	119864	species	4684316	1	1	0.0
Brucella pinnipedialis	120576	species	3365148	262	0	0.0
Brucella ceti	120577	species	3278034	262	0	0.0
Methylocella	120652	genus	0	3	0	0.0
Pannonibacter phragmitetus	121719	species	5669701	58	0	0.0
Bordetella trematum	123899	species	4485537	3	0	0.0
Stenotrophomonas acidaminiphila	128780	species	4138297	195	13	0.0
Aerococcus urinaehominis	128944	species	1831400	5	3	0.0
Geobacillus subterraneus	129338	species	3474426	32	0	0.0
Desulfomicrobium orale	132132	species	2783374	22	0	0.0
Rhodococcus jostii	132919	species	9702737	3	0	0.0
Caldilinea aerophila	133453	species	5144873	7	4	0.0
Nitrosococcus halophilus	133539	species	4145260	40	3	0.0
Leisingera methylohalidivorans	133924	species	4650996	42	1	0.0
Olsenella uli	133926	species	2051896	1	0	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	6	5	0.0
Paraburkholderia fungorum	134537	species	9058983	6	0	0.0
Mycobacterium goodii	134601	species	7105933	1	0	0.0
Idiomarina loihiensis	135577	species	2839538	7	0	0.0
Leuconostoc kimchii	136609	species	2101787	4	0	0.0
Weissella cibaria	137591	species	2577731	5	0	0.0
Helicobacter cetorum	138563	species	1903950	3	2	0.0
[Eubacterium] sulci	143393	species	1739380	14	0	0.0
Rathayibacter toxicus	145458	species	4674320	31	0	0.0
Thermosynechococcus elongatus	146786	species	2593857	1	1	0.0
Salinibacter ruber	146919	species	3710123	3	0	0.0
Streptomyces parvulus	146923	species	7766531	1	0	0.0
Azospira oryzae	146939	species	3806980	5	0	0.0
Thioalkalimicrobium cyclicum	147268	species	1932455	1	0	0.0
Carnobacterium inhibens	147709	species	2497115	1	0	0.0
Paraburkholderia phymatum	148447	species	8676562	8	0	0.0
Sulfuricurvum kujiense	148813	species	2819357	5	0	0.0
Vibrio antiquarius	150340	species	5089025	2	0	0.0
Treponema azotonutricium	150829	species	3855671	4	1	0.0
Pseudopedobacter saltans	151895	species	4635236	76	0	0.0
Starkeya	152053	genus	0	3	0	0.0
Pseudoalteromonas issachenkonii	152297	species	4131541	1	0	0.0
Burkholderia dolosa	152500	species	6409095	1	0	0.0
Sphingomonas melonis	152682	species	4196755	67	0	0
Kozakia baliensis	153496	species	6599181	24	0	0.0
Nitrosomonas sp. AL212	153948	species	3337023	12	0	0.0
Cellvibrio japonicus	155077	species	4576573	33	4	0.0
Caulobacter vibrioides	155892	species	4029938	13	0	0.0
Corynebacterium imitans	156978	species	2565321	1	0	0.0
Chromohalobacter salexigens	158080	species	3696649	19	0	0.0
Hahella chejuensis	158327	species	7215267	35	10	0.0
Novosphingobium resinovorum	158500	species	6918128	12	0	0.0
Bifidobacterium scardovii	158787	species	3158347	20	2	0.0
Cedecea neteri	158822	species	23867322	4	0	0.0
Enterobacter hormaechei	158836	species	11766809	8	0	0.0
Collimonas fungivorans	158899	species	5393313	266	138	0.0
Roseibacterium elongatum	159346	species	3555109	119	3	0.0
Paenibacillus terrae	159743	species	6083395	1	0	0.0
Acidihalobacter prosperus	160660	species	3566941	39	2	0.0
Sphingomonas wittichii	160791	species	5915246	17	6	0.0
Acidithiobacillus ferrivorans	160808	species	3207552	4	0	0.0
Pseudoalteromonas phenolica	161398	species	4868993	1	1	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	5	0	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	3	0	0.0
Mycobacterium sp. MCS	164756	species	5920523	1	0	0.0
Mycobacterium sp. JLS	164757	species	6048425	1	0	0.0
Weissella koreensis	165096	species	1441470	6	1	0.0
Sphingobium	165695	genus	0	1	0	0.0
Novosphingobium	165696	genus	0	1	0	0.0
Sphingopyxis	165697	genus	0	3	0	0.0
Ilyobacter polytropus	167642	species	3132314	2	0	0.0
Anaerolinea thermophila	167964	species	3532378	1	0	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	1	0	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	2	0	0.0
Laribacter hongkongensis	168471	species	3169329	14	2	0.0
Clostridium saccharobutylicum	169679	species	5107814	10	0	0.0
Tistrella mobilis	171437	species	6512983	38	14	0.0
Thermodesulfatator indicus	171695	species	2322224	1	0	0.0
Gemmatimonas aurantiaca	173480	species	4636964	2	0	0.0
Pseudothermotoga lettingae	177758	species	2135342	2	0	0.0
Leptospirillum ferriphilum	178606	species	2368371	10	0	0.0
Alicycliphilus denitrificans	179636	species	4953232	33	4	0.0
Delftia tsuruhatensis	180282	species	7195716	91	41	5.56294e-06
Desulfovibrio aespoeensis	182210	species	3629109	17	4	0.0
Erwinia billingiae	182337	species	5372268	16	0	0.0
Kribbella flavida	182640	species	7579488	6	0	0.0
Oceanobacillus iheyensis	182710	species	3630528	1	0	0.0
Thermodesulfobium narugense	184064	species	1898865	2	1	0.0
Corallococcus coralloides	184914	species	10080619	5	0	0.0
Desulfovibrio magneticus	184917	species	5315620	12	1	0.0
Butyrivibrio hungatei	185008	species	3386314	6	0	0.0
Paludibacter propionicigenes	185300	species	3685504	2211	1965	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	3	1	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	58	0	0.0
Sneathia amnii	187101	species	1330224	1	0	0.0
Methylocystis sp. SC2	187303	species	3773444	35	0	0.0
Pediococcus claussenii	187452	species	2958378	1	0	0.0
Thalassolituus oleivorans	187493	species	3842190	50	10	0.0
Oleispira antarctica	188908	species	4406383	1	0	0.0
Pedobacter cryoconitis	188932	species	5950539	11	0	0.0
Mycobacterium sp. KMS	189918	species	6256079	1	0	0.0
Ralstonia insidiosa	190721	species	12164766	641	44	0.0
Vibrio coralliilyticus	190893	species	17260629	3	1	0.0
Rhodococcus aetherivorans	191292	species	5922748	3	0	0.0
Conexibacter woesei	191495	species	6359369	2	0	0.0
Fluviicola taffensis	191579	species	4633577	1225	26	0.0
Shewanella denitrificans	192073	species	4545906	1	0	0.0
Rhodoferax ferrireducens	192843	species	4969784	20	5	0.0
Synechococcus sp. PCC 8807	195248	species	3304088	1	0	0.0
Synechococcus sp. PCC 7117	195498	species	3432101	1	0	0.0
Nocardioides sp. JS614	196162	species	5293685	2	0	0.0
Actinoplanes friuliensis	196914	species	9376071	1	1	0.0
Deferribacter desulfuricans	197162	species	2542933	16	10	0.0
Azoarcus sp. CIB	198107	species	5257030	14	1	0.0
Candidatus Pelagibacter ubique	198252	species	1308759	2	0	0.0
Anoxybacillus gonensis	198467	species	2803668	6	6	0.0
Methylocella silvestris	199596	species	4305430	82	1	0.0
Maize bushy stunt phytoplasma	202462	species	576118	4	0	0.0
Sulfurimonas autotrophica	202747	species	2153198	7	1	0.0
Candidatus Blochmannia floridanus	203907	species	705557	1	0	0.0
Dickeya dadantii	204038	species	4922802	8	3	0.0
Dickeya zeae	204042	species	4675379	6	4	0.0
Herminiimonas arsenicoxydans	204773	species	3424307	76	0	0.0
Novosphingobium pentaromativorans	205844	species	5457578	12	0	0.0
Sulfurovum lithotrophicum	206403	species	2217891	5	0	0.0
Parvularcula bermudensis	208216	species	2902643	10	6	0.0
Alkaliphilus metalliredigens	208226	species	4929566	2	0	0.0
Carnobacterium sp. 17-4	208596	species	2685399	1	0	0.0
Escherichia albertii	208962	species	4679521	7778	53	2.20817e-14
Vibrio tasmaniensis	212663	species	4974818	4	0	0.0
Halomonas campaniensis	213554	species	4074048	33	2	0.0
Alistipes finegoldii	214856	species	3734239	72	58	0.0
Treponema caldarium	215591	species	3239340	5	0	0.0
Erwinia sp. Ejp617	215689	species	3957675	2	0	0.0
Dinoroseobacter shibae	215813	species	4417868	76	3	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	2	0	0.0
Polaromonas naphthalenivorans	216465	species	5366143	14	1	0.0
Stenotrophomonas rhizophila	216778	species	4198652	43	0	0.0
Bifidobacterium longum	216816	species	3655960	16	1	0.0
Spiroplasma sabaudiense	216944	species	1075953	1	1	0.0
Clostridium carboxidivorans	217159	species	5752782	1	0	0.0
Pseudomonas antarctica	219572	species	6607040	63	0	0.0
Thalassospira xiamenensis	220697	species	4768950	6	2	0.0
Treponema putidum	221027	species	2800562	1	0	0.0
Phaeobacter inhibens	221822	species	4194026	40	0	0.0
Helicobacter sp. MIT 01-6242	222136	species	1594790	54	23	0.0
