name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Parvimonas micra	33033	species	1627009	2	1	0.0
Anaerococcus prevotii	33034	species	1998633	53	50	0.0
Bartonella grahamii	33045	species	2369520	131	0	0.0
Bartonella vinsonii	33047	species	1802699	131	0	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	19	0	0.0
Sphingopyxis terrae	33052	species	3983415	19	0	0.0
Kinetoplastibacterium	33055	genus	0	4	0	0.0
Candidatus Kinetoplastibacterium crithidii	33056	species	821871	10	1	0.0
Coriobacterium glomerans	33871	species	2115681	23	0	0.0
Rathayibacter tritici	33888	species	3354681	1	0	0.0
Bifidobacterium thermophilum	33905	species	2291643	288	4	0.0
Amycolatopsis mediterranei	33910	species	13655759	1	0	0.0
Anoxybacillus flavithermus	33934	species	2846746	2	0	0.0
Geobacillus thermodenitrificans	33940	species	3608012	2	0	0.0
Geobacillus thermoleovorans	33941	species	5320134	1	0	0.0
Kyrpidia tusciae	33943	species	3384766	2	1	0.0
Acetobacterium woodii	33952	species	4044777	705	54	0.0
Leuconostoc citreum	33964	species	1896614	5	0	0.0
Melissococcus plutonius	33970	species	2059558	29	0	0.0
Rickettsia bellii	33990	species	1525528	1	0	0.0
Neorickettsia helminthoeca	33994	species	884232	21	0	0.0
Gluconacetobacter diazotrophicus	33996	species	7914538	19	0	0.0
Paracoccus aminophilus	34003	species	4873118	151	40	0.0
Rhodospirillum centenum	34018	species	4355543	39	25	0.0
Candidatus Liberibacter africanus	34020	species	1192232	7	0	0.0
Candidatus Liberibacter asiaticus	34021	species	1229983	8	1	0.0
Leptothrix cholodnii	34029	species	4909403	14	3	0.0
Rahnella aquatilis	34038	species	5656799	2	0	0.0
Moraxella osloensis	34062	species	2649137	2	1	0.0
Variovorax paradoxus	34073	species	6817856	11	3	0.0
Riemerella anatipestifer	34085	species	2813253	6	1	0.0
Pelodictyon phaeoclathratiforme	34090	species	3018238	1	0	0.0
Blattabacterium	34098	genus	0	1	0	0.0
Streptobacillus moniliformis	34105	species	1673280	2	0	0.0
Geobacter sulfurreducens	35554	species	3764200	1	0	0.0
Acholeplasma oculi	35623	species	1587120	2	0	0.0
Citrobacter amalonaticus	35703	species	7931914	8	2	0.0
Corynebacterium kutscheri	35755	species	2354065	1	0	0.0
Coprothermobacter proteolyticus	35786	species	1424912	1	0	0.0
Rickettsia japonica	35790	species	1283087	1	0	0.0
Ehrlichia muris	35795	species	1196717	4	0	0.0
Nitrosospira briensis	35799	species	3210113	13	0	0.0
Rhodovulum sulfidophilum	35806	species	6638597	14	2	0.0
Bordetella holmesii	35814	species	3697767	7	0	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	2	0	0.0
Brucella canis	36855	species	6599418	239	0	0.0
Thiobacillus denitrificans	36861	species	2909809	12	4	0.0
Paraburkholderia xenovorans	36873	species	19434089	1	0	0.0
Marichromatium purpuratum	37487	species	3779112	113	1	0.0
Thermus scotoductus	37636	species	2355186	1	0	0.0
Enterococcus casseliflavus	37734	species	3427276	30	0	0.0
Sinomonas atrocyanea	37927	species	4492204	1	1	0.0
Corynebacterium jeikeium	38289	species	2476822	1	0	0.0
Pseudothermotoga elfii	38322	species	2169860	1	0	0.0
Bartonella henselae	38323	species	3858658	15	0	0.0
Acholeplasma palmae	38986	species	1554229	2	0	0.0
[Eubacterium] eligens	39485	species	2831389	3	2	0.0
[Eubacterium] rectale	39491	species	3449685	1	0	0.0
Mesorhizobium ciceri	39645	species	6838036	1243	342	0.0
Thiomicrospira crunogena	39765	species	2427734	2	1	0.0
Sulfurimonas denitrificans	39766	species	2201561	2	0	0.0
Blattabacterium sp. (Mastotermes darwiniensis)	39768	species	590336	1	0	0.0
Erythrobacter litoralis	39960	species	3151875	8	0	0.0
Oligotropha carboxidovorans	40137	species	5740737	21	1	0.0
Acinetobacter johnsonii	40214	species	4081329	3265	3200	0.0
Aliivibrio salmonicida	40269	species	4655660	5	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	42	11	0.0
Leptotrichia buccalis	40542	species	2465610	25	0	0.0
Actinosynnema mirum	40567	species	8248144	3	1	0.0
Xenorhabdus bovienii	40576	species	4523083	6	0	0.0
Xenorhabdus poinarii	40577	species	3659523	4	0	0.0
Thioploca ingrica	40754	species	4810005	2	1	0.0
Burkholderia plantarii	41899	species	8081051	5	0	0.0
Nitrospira moscoviensis	42253	species	4589485	1	0	0.0
Rubrobacter radiotolerans	42256	species	3267233	14	1	0.0
Halobacteroides halobius	42422	species	2649255	2	2	0.0
Roseobacter litoralis	42443	species	4745450	6	1	0.0
Marinovum algicola	42444	species	5252390	8	0	0.0
Ammonifex degensii	42838	species	2157067	5	0	0.0
Rickettsia felis	42862	species	1587240	1	0	0.0
Sulfolobus islandicus	43080	species	2647110	4	0	0.0
Pseudomonas alcaligenes	43263	species	4406305	2	0	0.0
Pseudomonas denitrificans	43306	species	5696307	3	0	0.0
Kutzneria albida	43357	species	9874926	7	0	0.0
Pseudoalteromonas luteoviolacea	43657	species	18666577	1	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	1	0	0.0
Jonesia denitrificans	43674	species	2749646	3	3	0.0
Rothia mucilaginosa	43675	species	2278659	1	0	0.0
Tolumonas auensis	43948	species	3471292	2	0	0.0
Ferrimonas balearica	44012	species	4279159	4	0	0.0
Polynucleobacter	44013	genus	0	1	0	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	11	0	0.0
Nitrosomonas communis	44574	species	4067838	6	0	0.0
Nitrosomonas ureae	44577	species	3307820	15	0	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	6	0	0.0
Capnocytophaga haemolytica	45243	species	2688484	9	3	0.0
Mycoplasma bovoculi	45362	species	760240	2	0	0.0
Streptococcus cristatus	45634	species	2142100	3	0	0.0
Desulfohalobium retbaense	45663	species	2909567	27	0	0.0
Staphylococcus pasteuri	45972	species	2559946	3	0	0.0
Oenococcus	46254	genus	0	1	0	0.0
Weissella	46255	genus	0	1	0	0.0
Thermoanaerobacter wiegelii	46354	species	2785056	8	0	0.0
Sphingobium chlorophenolicum	46429	species	4573221	18	0	0.0
Thermosipho melanesiensis	46541	species	1915238	1	0	0.0
Lactobacillus rhamnosus	47715	species	3484485	5	0	0.0
Spiroplasma kunkelii	47834	species	1514561	1	0	0.0
Micromonospora aurantiaca	47850	species	7025559	2	0	0.0
Pseudomonas corrugata	47879	species	6124363	1	0	0.0
Pseudomonas oryzihabitans	47885	species	4834356	13	0	0.0
Serratia fonticola	47917	species	12326310	2	0	0.0
Acinetobacter pittii	48296	species	6018266	17	0	0.0
Xanthomonas fragariae	48664	species	8565300	2537	0	0.0
Ralstonia	48736	genus	0	1	0	0.0
Novosphingobium aromaticivorans	48935	species	4233314	24	7	0.0
Candidatus Arthromitus sp. SFB-mouse	49118	species	1603201	130	0	0.0
Syntrophobotulus glycolicus	51197	species	3406739	1	0	0.0
Wigglesworthia glossinidia	51229	species	711269	63	58	0.0
Mycoplasma yeatsii	51365	species	895051	4	0	0.0
Aerococcus urinaeequi	51665	species	4067667	9	0	0.0
Tetragenococcus halophilus	51669	species	2476095	72	69	0.0
Prevotella dentalis	52227	species	3350206	2	0	0.0
Actinomyces meyeri	52773	species	2049088	5	0	0.0
Pseudoalteromonas	53246	genus	0	1	0	0.0
Enterococcus durans	53345	species	6143683	30	0	0.0
Enterococcus mundtii	53346	species	3351060	30	0	0.0
Intrasporangium calvum	53358	species	4024382	3	0	0.0
Hyphomicrobium denitrificans	53399	species	3723828	8	2	0.0
Pseudomonas citronellolis	53408	species	14631203	3	0	0.0
Pseudomonas resinovorans	53412	species	6484828	2	0	0.0
Xanthomonas axonopodis	53413	species	5343358	2009	1	0.0
Nocardiopsis alba	53437	species	5848211	7	0	0.0
Acidimicrobium ferrooxidans	53635	species	2158157	3	0	0.0
Octadecabacter	53945	genus	0	1	0	0.0
Octadecabacter arcticus	53946	species	5478249	19	3	0.0
Pleurocapsa minor	54308	species	4986817	1	0	0.0
Deinococcus proteolyticus	55148	species	2886836	1	0	0.0
Flavobacterium branchiophilum	55197	species	3563292	185	0	0.0
Pectobacterium wasabiae	55208	species	5043228	2	0	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	22	0	0.0
Magnetospirillum gryphiswaldense	55518	species	4365796	6	2	0.0
Bartonella clarridgeiae	56426	species	1522743	15	0	0.0
Xanthomonas sacchari	56458	species	5006106	1901	0	0.0
Rhizobium gallicum	56730	species	7311190	5	0	0.0
Thermus oshimai	56957	species	2401329	2	0	0.0
Pseudothermotoga hypogea	57487	species	4330581	9	0	0.0
Burkholderia thailandensis	57975	species	9210179	22	3	0.0
Colwellia sp. MT41	58049	species	4337945	2	0	0.0
Moritella	58050	genus	0	1	0	0.0
Desulfotomaculum kuznetsovii	58135	species	3601386	1	0	0.0
Desulfotomaculum acetoxidans	58138	species	4545624	4	3	0.0
Desulfovibrio alaskensis	58180	species	3730232	4	0	0.0
Streptococcus macedonicus	59310	species	2142762	2	0	0.0
Actinotignum schaalii	59505	species	2159306	4	1	0.0
Cellulophaga algicola	59600	species	4888353	4	0	0.0
Desulfotomaculum reducens	59610	species	3608104	4	0	0.0
Candidatus Phytoplasma australiense	59748	species	919869	1	0	0.0
Alcanivorax	59753	genus	0	1	0	0.0
Alcanivorax borkumensis	59754	species	3120143	11	0	0.0
Shewanella violacea	60217	species	4962103	3	0	0.0
Shewanella amazonensis	60478	species	4306142	8	6	0.0
Shewanella sp. MR-4	60480	species	4706287	19	0	0.0
Shewanella sp. MR-7	60481	species	4799109	19	0	0.0
Burkholderia pyrrocinia	60550	species	7961346	1	0	0.0
Burkholderia vietnamiensis	60552	species	14209387	5	0	0.0
Phaeobacter gallaeciensis	60890	species	4300940	21	2	0.0
Desulfobacca acetoxidans	60893	species	3282536	1	0	0.0
Sanguibacter keddieii	60920	species	4253413	6	1	0.0
Shewanella woodyi	60961	species	5935403	2	0	0.0
Dehalococcoides mccartyi	61435	species	1417114	2	0	0.0
Paenibacillus mucilaginosus	61624	species	8740689	2	0	0.0
Acholeplasma brassicae	61635	species	1877792	1	0	0.0
Enterobacter asburiae	61645	species	6470569	1	0	0.0
Lelliottia amnigena	61646	species	4616371	1	1	0.0
Pluralibacter gergoviae	61647	species	5489680	1	0	0.0
Kluyvera intermedia	61648	species	6166452	2	0	0.0
Acidiphilium multivorum	62140	species	4214744	1	0	0.0
Azoarcus sp. BH72	62928	species	4376040	9	0	0.0
Acinetobacter sp. ADP1	62977	species	3598621	4	1	0.0
Zobellia galactanivorans	63186	species	5521712	8	0	0.0
Aquifex aeolicus	63363	species	1590791	2	0	0.0
Sodalis glossinidius	63612	species	4292502	9	2	0.0
Sideroxydans lithotrophicus	63745	species	3003656	21	2	0.0
Desulfurobacterium thermolithotrophum	64160	species	1541968	7	0	0.0
Halothece sp. PCC 7418	65093	species	4179170	2	0	0.0
Desulfocapsa sulfexigens	65555	species	4023512	6	0	0.0
Pseudomonas knackmussii	65741	species	6162905	3	0	0.0
Wolbachia sp. wRi	66084	species	1445873	1	0	0.0
Lachnoclostridium phytofermentans	66219	species	4847594	6	2	0.0
Psychromonas	67572	genus	0	1	0	0.0
Methanocaldococcus infernus	67760	species	1328194	1	0	0.0
Edwardsiella ictaluri	67780	species	3812301	1	0	0.0
Citrobacter rodentium	67825	species	5444283	2	0	0.0
Actinobacillus succinogenes	67854	species	2319663	59	0	0.0
Streptomyces albulus	68570	species	9578489	1	0	0.0
Cupriavidus basilensis	68895	species	8421483	551	0	0.0
Deinococcus geothermalis	68909	species	3247018	1	0	0.0
Caulobacter henricii	69395	species	3957288	2	0	0.0
Petrotoga mobilis	69499	species	2169548	11	0	0.0
Selenomonas sputigena	69823	species	2568361	14	1	0.0
Staphylococcus condimenti	70255	species	2659676	3	0	0.0
Shewanella pealeana	70864	species	5174581	3	0	0.0
Mesorhizobium amorphae	71433	species	7343952	23	0	0.0
Thiocystis violascens	73141	species	5017071	18	0	0.0
Methanocaldococcus vulcanius	73913	species	1761737	1	0	0.0
Thermaerobacter marianensis	73919	species	2844696	16	0	0.0
Photobacterium profundum	74109	species	6403280	1	0	0.0
Brevundimonas subvibrioides	74313	species	3445263	4	1	0.0
Maricaulis maris	74318	species	3368780	15	2	0.0
Pseudomonas balearica	74829	species	4383480	3	1	0.0
Paraburkholderia caribensis	75105	species	13917408	6	1	0.0
Castellaniella defragrans	75697	species	3952818	6	0	0.0
Thermocrinis ruber	75906	species	1521037	1	0	0.0
Campylobacter hominis	76517	species	1714951	14	9	0.0
Cellulophaga baltica	76594	species	4597822	4	0	0.0
Roseateles depolymerans	76731	species	5681722	17	3	0.0
Myroides odoratimimus	76832	species	4457748	11	0	0.0
Solibacillus silvestris	76853	species	3987727	1	0	0.0
Caldivirga maquilingensis	76887	species	2077567	2	0	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1298813	1	0	0.0
Parascardovia denticolens	78258	species	1890857	3	0	0.0
Scardovia inopinata	78259	species	1797862	9	1	0.0
Asticcacaulis excentricus	78587	species	4308776	3	0	0.0
Denitrobacterium detoxificans	79604	species	2446250	25	2	0.0
Erwinia pyrifoliae	79967	species	4072846	1	0	0.0
Thioflavicoccus mobilis	80679	species	4137521	20	0	0.0
Haliangium ochraceum	80816	species	9446314	13	9	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	42	3	0.0
Wolbachia endosymbiont of Brugia malayi	80849	species	1080084	2	0	0.0
Aliivibrio wodanis	80852	species	4635126	5	0	0.0
Moritella viscosa	80854	species	5093989	3	2	0.0
Delftia	80865	genus	0	1	0	0.0
Delftia acidovorans	80866	species	6767514	12	0	0.0
Acidovorax avenae	80867	species	5482170	8	0	0.0
Acidovorax citrulli	80869	species	5352772	8	0	0.0
Hyphomonas neptunium	81032	species	3705021	7	1	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	22	0	0.0
Aminobacterium colombiense	81468	species	1980592	6	1	0.0
Frateuria aurantia	81475	species	3603458	20	1	0.0
Cupriavidus gilardii	82541	species	5578743	9	2	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	2	1	0.0
Pragia fontium	82985	species	4094629	4	1	0.0
Serratia plymuthica	82996	species	6554843	2	0	0.0
Methanocaldococcus fervens	83171	species	1507251	1	0	0.0
Aminobacter aminovorans	83263	species	6890726	3298	2497	0.0
gamma proteobacterium HdN1	83406	species	4587455	41	18	0.0
Myxococcus stipitatus	83455	species	10350586	10	0	0.0
Parachlamydia acanthamoebae	83552	species	3072383	1	0	0.0
Simkania negevensis	83561	species	2628375	1	0	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	29	0	0.0
Methanocorpusculum labreanum	83984	species	1804962	11	0	0.0
Clostridium aceticum	84022	species	4207037	5	0	0.0
Clostridium autoethanogenum	84023	species	8704651	10	0	0.0
[Clostridium] saccharolyticum	84030	species	4662871	3	0	0.0
Slackia heliotrinireducens	84110	species	3165038	23	0	0.0
Magnetospirillum magneticum	84159	species	4967148	24	12	0.0
Cryptobacterium curtum	84163	species	1617804	30	0	0.0
Microbacterium chocolatum	84292	species	3168630	8	0	0.0
Hippea maritima	84405	species	1694430	17	0	0.0
Lysobacter antibioticus	84531	species	11681564	552	194	0.0
Pedobacter	84567	genus	0	1	0	0.0
Taylorella asinigenitalis	84590	species	1638559	4	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	1	1	0.0
Desulfotalea psychrophila	84980	species	3659634	5	2	0.0
Thauera sp. MZ1T	85643	species	4574586	14	1	0.0
Achromobacter xylosoxidans	85698	species	9063264	23	1	0.0
Bartonella tribocorum	85701	species	2636792	131	0	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	11	2	0.0
Syntrophothermus lipocalidus	86170	species	2405559	6	0	0.0
Saccharophagus degradans	86304	species	5057531	2	0	0.0
Mycoplasma dispar	86660	species	1084449	2	0	0.0
Aerococcus christensenii	87541	species	1634920	4	0	0.0
Burkholderia multivorans	87883	species	13696114	2	0	0.0
Caulobacter segnis	88688	species	4655622	3	1	0.0
Corynebacterium terpenotabidum	89154	species	2751233	1	0	0.0
Ruegeria pomeroyi	89184	species	4601048	13	1	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	36	26	0.0
Candidatus Portiera aleyrodidarum	91844	species	591920	2	2	0.0
Asaia bogorensis	91915	species	3198265	34	0	0.0
Thioalkalimicrobium aerophilum	92245	species	2158359	6	2	0.0
[Brevibacterium] flavum	92706	species	3339820	3	0	0.0
Ketogulonicigenium vulgare	92945	species	5302341	40	5	0.0
Pandoraea apista	93218	species	16769721	20	0	0.0
Pandoraea norimbergensis	93219	species	6167370	7	0	0.0
Pandoraea pnomenusa	93220	species	11008666	7	0	0.0
Pandoraea pulmonicola	93221	species	5867621	1	0	0.0
Pandoraea sputorum	93222	species	5751958	2	0	0.0
Edwardsiella hoshinae	93378	species	3811650	1	0	0.0
Fervidobacterium pennivorans	93466	species	2114116	2	0	0.0
Thermotoga naphthophila	93930	species	1809823	1	0	0.0
Shewanella sp. ANA-3	94122	species	5251146	19	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	4	0	0.0
Dyadobacter fermentans	94254	species	6967790	13	0	0.0
Bordetella petrii	94624	species	5287950	11	1	0.0
Burkholderia stabilis	95485	species	8527947	1	0	0.0
Burkholderia cenocepacia	95486	species	15410767	20	5	0.0
Flavobacterium psychrophilum	96345	species	7603866	1070	1	0.0
Ruegeria	97050	genus	0	1	0	0.0
Halobacteriovorax marinus	97084	species	3437906	9	1	0.0
Anaerobaculum mobile	97477	species	2160700	5	0	0.0
Bacillus sp. OxB-1	98228	species	3594618	1	0	0.0
Onion yellows phytoplasma	100379	species	853092	4	0	0.0
Chloroherpeton thalassium	100716	species	3293456	2	0	0.0
Aequorivita sublithincola	101385	species	3520671	13	0	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	2	0	0.0
Burkholderia ubonensis	101571	species	22281372	27	2	0.0
Stanieria cyanosphaera	102116	species	5544990	1	1	0.0
Desulfotomaculum gibsoniae	102134	species	4855529	2	1	0.0
Streptococcus infantarius	102684	species	1913271	2	0	0.0
Saccharothrix espanaensis	103731	species	9360653	2	0	0.0
Rhodococcus pyridinivorans	103816	species	5590512	1	0	0.0
Bordetella hinzii	103855	species	9772861	6	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	4063	3440	0.0
Methylibium petroleiphilum	105560	species	4643639	21	0	0.0
Cupriavidus	106589	genus	0	1	0	0.0
Cupriavidus necator	106590	species	7948767	2871	2294	0.0
Ensifer adhaerens	106592	species	7267502	639	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	2	0	0.0
Acinetobacter nosocomialis	106654	species	4061750	17	0	0.0
Opitutus terrae	107709	species	5957605	10	3	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	59	0	0.0
Thermoanaerobacter italicus	108150	species	2451061	12	0	0.0
Sinorhizobium medicae	110321	species	6817576	688	3	0.0
Pelotomaculum thermopropionicum	110500	species	3025375	1	0	0.0
Actinomyces radicidentis	111015	species	3051613	7	3	0.0
Muricauda ruestringensis	111501	species	3842422	16	1	0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	7	0	0.0
Candidatus Carsonella ruddii	114186	species	157543	1	1	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	11	0	0.0
Methylobacterium nodulans	114616	species	8839022	10	9	0.0
Sphingopyxis alaskensis	117207	species	3373713	40	0	0.0
Denitrovibrio acetiphilus	118000	species	3222077	5	0	0.0
Oscillatoria acuminata	118323	species	7804270	2	0	0.0
Aerococcus sanguinicola	119206	species	2033849	7	0	0.0
Cupriavidus metallidurans	119219	species	6913352	10	1	0.0
Pseudothermotoga thermarum	119394	species	2039943	9	0	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	5	2	0.0
Marinomonas mediterranea	119864	species	4684316	19	10	0.0
Brucella pinnipedialis	120576	species	3365148	239	0	0.0
Brucella ceti	120577	species	3278034	239	0	0.0
Roseiflexus castenholzii	120962	species	5723298	4	0	0.0
Pannonibacter phragmitetus	121719	species	5669701	20	0	0.0
Bordetella trematum	123899	species	4485537	7	0	0.0
Stenotrophomonas acidaminiphila	128780	species	4138297	178	2	0.0
Aerococcus urinaehominis	128944	species	1831400	7	2	0.0
Geobacillus subterraneus	129338	species	3474426	4	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	1	0	0.0
Kineococcus radiotolerans	131568	species	4956672	2	0	0.0
Desulfomicrobium orale	132132	species	2783374	1	0	0.0
Caldilinea aerophila	133453	species	5144873	26	21	0.0
Nitrosococcus halophilus	133539	species	4145260	13	4	0.0
Leisingera methylohalidivorans	133924	species	4650996	20	1	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	1	1	0.0
Paraburkholderia fungorum	134537	species	9058983	3	0	0.0
Candidatus Xiphinematobacter	134550	genus	0	1	0	0.0
Actinoplanes sp. SE50/110	134676	species	9239851	2	0	0.0
Ureaplasma parvum	134821	species	743562	1	0	0.0
Idiomarina loihiensis	135577	species	2839538	1	0	0.0
Piscirickettsiaceae	135616	family	0	1	0	0.0
Bacillus endophyticus	135735	species	5313985	1	0	0.0
Thermocrinis albus	136094	species	1500577	1	0	0.0
Leuconostoc kimchii	136609	species	2101787	5	0	0.0
Corynebacterium testudinoris	136857	species	2721226	1	0	0.0
Weissella cibaria	137591	species	2577731	4	0	0.0
Helicobacter cetorum	138563	species	1903950	1	0	0.0
Desulfitobacterium metallireducens	142877	species	3176073	11	10	0.0
[Eubacterium] sulci	143393	species	1739380	38	1	0.0
Rathayibacter toxicus	145458	species	4674320	42	0	0.0
Thermosynechococcus elongatus	146786	species	2593857	1	0	0.0
Azospira oryzae	146939	species	3806980	4	1	0.0
Thioalkalimicrobium cyclicum	147268	species	1932455	2	0	0.0
Carnobacterium inhibens	147709	species	2497115	5	0	0.0
Paraburkholderia phymatum	148447	species	8676562	4	0	0.0
Sulfuricurvum kujiense	148813	species	2819357	2	0	0.0
Marinitoga piezophila	149715	species	2244793	1	1	0.0
Streptococcus lutetiensis	150055	species	1975547	2	0	0.0
Vibrio antiquarius	150340	species	5089025	1	0	0.0
Pseudopedobacter saltans	151895	species	4635236	115	0	0.0
Chloroflexus aggregans	152260	species	4684931	2	0	0.0
Pseudoalteromonas issachenkonii	152297	species	4131541	1	0	0.0
Burkholderia ambifaria	152480	species	11349840	6	1	0.0
Sphingomonas melonis	152682	species	4196755	65	0	0.0
Corynebacterium efficiens	152794	species	3219505	2	0	0.0
Kozakia baliensis	153496	species	6599181	19	0	0.0
Nitrosomonas sp. AL212	153948	species	3337023	9	0	0.0
Cellvibrio japonicus	155077	species	4576573	26	0	0.0
Caulobacter vibrioides	155892	species	4029938	6	0	0.0
Acaryochloris marina	155978	species	8361599	2	0	0.0
Corynebacterium imitans	156978	species	2565321	1	0	0.0
Chromohalobacter salexigens	158080	species	3696649	3	0	0.0
Hahella chejuensis	158327	species	7215267	7	1	0.0
Novosphingobium resinovorum	158500	species	6918128	44	0	0.0
Bifidobacterium scardovii	158787	species	3158347	31	1	0.0
Cedecea neteri	158822	species	23867322	2	0	0.0
Enterobacter hormaechei	158836	species	11766809	2	1	0.0
Collimonas fungivorans	158899	species	5393313	67	8	0.0
Roseibacterium elongatum	159346	species	3555109	47	0	0.0
Acidihalobacter prosperus	160660	species	3566941	60	1	0.0
Sphingomonas wittichii	160791	species	5915246	69	14	0.0
Acidithiobacillus ferrivorans	160808	species	3207552	2	0	0.0
Pseudoalteromonas phenolica	161398	species	4868993	4	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	4	0	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	2	1	0.0
Corynebacterium camporealensis	161896	species	2451810	1	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	4	0	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	1	0	0.0
Vulcanisaeta distributa	164451	species	2374137	2	0	0.0
Weissella koreensis	165096	species	1441470	1	0	0.0
Sphingobium	165695	genus	0	6	0	0.0
Novosphingobium	165696	genus	0	2	0	0.0
Sphingopyxis	165697	genus	0	7	0	0.0
Pseudoalteromonas translucida	166935	species	4147593	2	0	0.0
Ilyobacter	167639	genus	0	1	0	0.0
Ilyobacter polytropus	167642	species	3132314	9	0	0.0
Anaerolinea thermophila	167964	species	3532378	1	0	0.0
uncultured Termite group 1 bacterium	167965	species	1148570	1	0	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	7	3	0.0
Laribacter hongkongensis	168471	species	3169329	4	0	0.0
Clostridium saccharobutylicum	169679	species	5107814	2	0	0.0
Mycoplasma cynos	171284	species	998123	1	1	0.0
Tistrella mobilis	171437	species	6512983	19	4	0.0
Thermodesulfatator indicus	171695	species	2322224	8	2	0.0
Elizabethkingia miricola	172045	species	4242519	1	0	0.0
Gemmatimonas aurantiaca	173480	species	4636964	3	0	0.0
Pseudothermotoga lettingae	177758	species	2135342	1	0	0.0
Leptospirillum ferriphilum	178606	species	2368371	8	0	0.0
Alicycliphilus denitrificans	179636	species	4953232	13	0	0.0
Delftia tsuruhatensis	180282	species	7195716	15	3	0.0
Desulfococcus oleovorans	181663	species	3944167	2	0	0.0
Erwinia billingiae	182337	species	5372268	2	0	0.0
Kribbella flavida	182640	species	7579488	4	1	0.0
Oceanobacillus iheyensis	182710	species	3630528	1	0	0.0
Thermodesulfobium narugense	184064	species	1898865	5	4	0.0
Thermoproteus uzoniensis	184117	species	1936063	2	0	0.0
Corallococcus coralloides	184914	species	10080619	9	0	0.0
Desulfovibrio magneticus	184917	species	5315620	1	1	0.0
Butyrivibrio hungatei	185008	species	3386314	5	1	0.0
Paludibacter propionicigenes	185300	species	3685504	1580	1363	0.0
Xylanimonas cellulosilytica	186189	species	3831380	5	5	0.0
Marinithermus hydrothermalis	186192	species	2269167	3	0	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	15	1	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	95	0	0.0
Sneathia amnii	187101	species	1330224	1	0	0.0
Oceanithermus profundus	187137	species	2439291	2	0	0.0
Methylocystis sp. SC2	187303	species	3773444	11	0	0.0
Acidaminococcus intestini	187327	species	2487765	3	2	0.0
Thalassolituus oleivorans	187493	species	3842190	34	3	0.0
Oleispira	188907	genus	0	1	0	0.0
Oleispira antarctica	188908	species	4406383	4	0	0.0
Pedobacter cryoconitis	188932	species	5950539	5	0	0.0
Ralstonia insidiosa	190721	species	12164766	330	20	0.0
Vibrio coralliilyticus	190893	species	17260629	5	3	0.0
Conexibacter woesei	191495	species	6359369	10	0	0.0
Fluviicola taffensis	191579	species	4633577	678	25	0.0
Corynebacterium atypicum	191610	species	2359448	1	0	0.0
Rhodoferax ferrireducens	192843	species	4969784	11	0	0.0
Synechococcus sp. PCC 6312	195253	species	3720499	2	0	0.0
Nocardioides sp. JS614	196162	species	5293685	5	0	0.0
Actinoplanes friuliensis	196914	species	9376071	2	0	0.0
Deferribacter desulfuricans	197162	species	2542933	9	6	0.0
Streptococcus pasteurianus	197614	species	2100077	2	0	0.0
Azoarcus sp. CIB	198107	species	5257030	13	0	0.0
Candidatus Pelagibacter ubique	198252	species	1308759	1	1	0.0
Anoxybacillus gonensis	198467	species	2803668	2	0	0.0
Methylocella silvestris	199596	species	4305430	65	0	0.0
Maize bushy stunt phytoplasma	202462	species	576118	4	0	0.0
Sulfurimonas	202746	genus	0	1	0	0.0
Sulfurimonas autotrophica	202747	species	2153198	7	3	0.0
Collimonas	202907	genus	0	5	0	0.0
Dickeya dadantii	204038	species	4922802	4	1	0.0
Dickeya zeae	204042	species	4675379	3	0	0.0
