name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Collimonas fungivorans	158899	species	5393313	4	2	0.0
Roseibacterium elongatum	159346	species	3555109	2	0	0.0
Acidihalobacter prosperus	160660	species	3566941	2	1	0.0
Sphingomonas wittichii	160791	species	5915246	1	0	0.0
Acidithiobacillus ferrivorans	160808	species	3207552	1	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	4	0	0.0
Wolbachia endosymbiont of Drosophila melanogaster	163164	species	1267782	1	0	0.0
Weissella koreensis	165096	species	1441470	2	0	0.0
Thermobaculum terrenum	166501	species	3101581	1	0	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	1	0	0.0
Laribacter hongkongensis	168471	species	3169329	2	1	0.0
Tistrella mobilis	171437	species	6512983	40	29	0.0
Gemmatimonas aurantiaca	173480	species	4636964	1	1	0.0
Leptospirillum ferriphilum	178606	species	2368371	44	0	0.0
Alicycliphilus denitrificans	179636	species	4953232	4	0	0.0
Delftia tsuruhatensis	180282	species	7195716	7	4	0.0
Desulfococcus oleovorans	181663	species	3944167	4	3	0.0
Desulfovibrio aespoeensis	182210	species	3629109	11	1	0.0
Thermodesulfobium narugense	184064	species	1898865	1	0	0.0
Corallococcus coralloides	184914	species	10080619	2	1	0.0
Desulfovibrio magneticus	184917	species	5315620	3	0	0.0
Butyrivibrio hungatei	185008	species	3386314	1	0	0.0
Paludibacter propionicigenes	185300	species	3685504	15508	14073	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	11	0	0.0
Thalassolituus oleivorans	187493	species	3842190	8	0	0.0
Pedobacter cryoconitis	188932	species	5950539	29	0	0.0
Ralstonia insidiosa	190721	species	12164766	1	0	0.0
Rhodococcus aetherivorans	191292	species	5922748	1	0	0.0
Fluviicola taffensis	191579	species	4633577	9854	237	0.0
Rhodoferax ferrireducens	192843	species	4969784	2	1	0.0
Deferribacter desulfuricans	197162	species	2542933	2	2	0.0
Maize bushy stunt phytoplasma	202462	species	576118	6	0	0.0
Sulfurimonas	202746	genus	0	5	0	0.0
Sulfurimonas autotrophica	202747	species	2153198	7	0	0.0
Herminiimonas arsenicoxydans	204773	species	3424307	2	0	0.0
Parvularcula bermudensis	208216	species	2902643	8	8	0.0
Alkaliphilus metalliredigens	208226	species	4929566	3	1	0.0
Escherichia albertii	208962	species	4679521	48	0	1.25429e-18
Halomonas campaniensis	213554	species	4074048	1	0	0.0
Alistipes finegoldii	214856	species	3734239	292	242	0.0
Dinoroseobacter shibae	215813	species	4417868	1	0	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	1	0	0.0
Polaromonas naphthalenivorans	216465	species	5366143	5	0	0.0
Bifidobacterium longum	216816	species	3655960	2	0	0.0
Spiroplasma sabaudiense	216944	species	1075953	1	0	0.0
Clostridium carboxidivorans	217159	species	5752782	1	0	0.0
Pseudomonas antarctica	219572	species	6607040	3	0	0.0
Phaeobacter inhibens	221822	species	4194026	2	0	0.0
Helicobacter sp. MIT 01-6242	222136	species	1594790	4	3	0.0
Rickettsia heilongjiangensis	226665	species	1278471	10	0	0.0
Aster yellows witches'-broom phytoplasma	229545	species	723970	6	0	0.0
Dyella japonica	231455	species	4831185	29	0	0.0
Belliella baltica	232259	species	4196595	12	7	0.0
Candidatus Midichloria mitochondrii	234827	species	1183732	1	0	0.0
Pseudomonas alkylphenolia	237609	species	5764622	2	0	0.0
Pseudonocardia dioxanivorans	240495	species	7303989	1	0	0.0
Nautilia profundicola	244787	species	1676444	1	0	0.0
Wolbachia endosymbiont of Cimex lectularius	246273	species	1250060	1	0	0.0
Bacteroides cellulosilyticus	246787	species	7084828	97346	96292	0.0
Cupriavidus pinatubonensis	248026	species	7255290	1	1	0.0
Cardinium endosymbiont of Encarsia pergandiella	249402	species	944930	57	6	0.0
Robiginitalea biformata	252307	species	3530383	1	0	0.0
Microbulbifer thermotolerans	252514	species	3938396	6	0	0.0
Ethanoligenens harbinense	253239	species	3008576	2	2	0.0
Owenweeksia hongkongensis	253245	species	4000057	2	0	0.0
Fictibacillus arsenicus	255247	species	4055461	3	0	0.0
Chlorobaculum	256319	genus	0	5	0	0.0
Parvibaculum lavamentivorans	256618	species	3914745	1	1	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	1	0	0.0
Desulfatibacillum alkenivorans	259354	species	6517073	2	1	0.0
Dechloromonas aromatica	259537	species	4501104	22	22	0.0
Psychrobacter alimentarius	261164	species	3349444	1	0	0.0
Kangiella koreensis	261964	species	2852073	10	4	0.0
Lysobacter gummosus	262324	species	6056618	5	0	0.0
Chelativorans sp. BNC1	266779	species	4935185	11	0	0.0
Methylomicrobium alcaliphilum	271065	species	4796711	12	0	0.0
Chlorobaculum limnaeum	274537	species	2797276	40	0	0.0
Chlorobaculum parvum	274539	species	2289249	27	0	0.0
Collimonas arenae	279058	species	15078336	1	0	0.0
Collimonas pratensis	279113	species	11315924	1	0	0.0
Candidatus Amoebophilus asiaticus	281120	species	1884364	32	2	0.0
Staphylococcus pseudintermedius	283734	species	4509494	1	0	0.0
Phenylobacterium zucineum	284016	species	4379231	22	22	0.0
Alcanivorax dieselolei	285091	species	4928223	1	0	0.0
Bradyrhizobium sp. BTAi1	288000	species	8493513	2	0	0.0
[Clostridium] clariflavum	288965	species	4897678	1	0	0.0
Bacteroides helcogenes	290053	species	3998906	465	11	0.0
Ruegeria sp. TM1040	292414	species	4153699	1	0	0.0
Flavonifractor plautii	292800	species	3818500	20	7	0.0
Polaromonas sp. JS666	296591	species	5898676	7	0	0.0
Glaciecola nitratireducens	300231	species	4134229	1	1	0.0
Candidatus Liberibacter americanus	309868	species	1195201	2	2	0.0
Flavobacterium indicum	312277	species	2993089	5	2	0.0
Emticicia oligotrophica	312279	species	5220361	5	2	0.0
Croceibacter atlanticus	313588	species	2952962	1	0	0.0
Dokdonia sp. MED134	313590	species	3302548	1	0	0.0
Polaribacter sp. MED152	313598	species	2961474	41	0	0.0
Maribacter sp. HTCC2170	313603	species	3868304	20	1	0.0
Leadbetterella byssophila	316068	species	4059653	101	24	0.0
Syntrophus aciditrophicus	316277	species	3179300	5	0	0.0
Cyclobacterium amurskyense	320787	species	6158829	3	0	0.0
Dokdonella koreensis	323415	species	4446619	7	0	0.0
Dokdonia donghaensis	326320	species	3293944	1	0	0.0
Candidatus Accumulibacter phosphatis	327160	species	5306133	1	1	0.0
Nonlabens dokdonensis	328515	species	3914632	598	11	0.0
Marinobacter psychrophilus	330734	species	3998597	3	0	0.0
Psychrobacter cryohalolentis	330922	species	3101097	1	0	0.0
Candidatus Solibacter usitatus	332163	species	9965640	2	2	0.0
Truepera radiovictrix	332249	species	3260398	1	1	0.0
Psychrobacter arcticus	334543	species	2650701	1	0	0.0
Thermovirga lienii	336261	species	1999646	8	0	0.0
Chlorobium chlorochromatii	337090	species	2572079	27	2	0.0
Gordonia sp. KTR9	337191	species	5885710	1	0	0.0
Blattabacterium sp. (Panesthia angustipennis spadica)	340044	species	632490	1	0	0.0
Herbaspirillum hiltneri	341045	species	4965474	1	0	0.0
Burkholderia oklahomensis	342113	species	7224347	1	0	0.0
Geobacter pickeringii	345632	species	3618700	1	0	0.0
Psychrobacter sp. PRwf-1	349106	species	2995049	1	0	0.0
Micavibrio aeruginosavorus	349221	species	2470296	2	0	0.0
Alkalilimnicola ehrlichii	351052	species	3275944	11	0	0.0
Niastella koreensis	354356	species	9033684	10	1	0.0
Bacteroides dorei	357276	species	5310365	466	0	0.0
Acidovorax sp. KKS102	358220	species	5196935	13	6	0.0
Exiguobacterium sp. AT1b	360911	species	2999895	10	0	0.0
Verminephrobacter eiseniae	364317	species	5597943	4	0	0.0
Granulibacter bethesdensis	364410	species	2717856	12	0	0.0
Pelosinus fermentans	365349	species	5380816	2	0	0.0
Xanthomonas fuscans	366648	species	5088683	2	0	0.0
Xanthomonas alfalfae	366650	species	4967469	2	0	0.0
Blattabacterium sp. (Periplaneta americana)	367488	species	640442	5	2	0.0
Blattabacterium sp. (Blatta orientalis)	367806	species	638184	3	0	0.0
Cupriavidus sp. USMAA1020	367825	species	7949449	2	2	0.0
Enterobacteria phage phiX174 sensu lato	374840	species	5386	2274	85	0.99998
Janthinobacterium sp. Marseille	375286	species	4110251	2	0	0.0
Natranaerobius thermophilus	375929	species	3191453	54	1	0.0
Halotalea alkalilenta	376489	species	4387428	39	1	0.0
Bacteroides salanitronis	376805	species	4308663	29	10	0.0
Thermobacillus composti	377615	species	4355525	5	1	0.0
Ruegeria mobilis	379347	species	4830028	1	0	0.0
Cycloclasticus sp. P1	385025	species	2363215	1	1	0.0
Nitratiruptor sp. SB155-2	387092	species	1877931	18	0	0.0
Bartonella australis	388640	species	1596490	1	0	0.0
Pontibacter akesuensis	388950	species	4829559	2	0	0.0
Echinicola vietnamensis	390884	species	5608040	5	0	0.0
Clostridium taeniosporum	394958	species	3503541	2	0	0.0
Thioalkalivibrio sp. K90mix	396595	species	2985056	11	1	0.0
Sphingomonas sanxanigenens	397260	species	6580298	3	0	0.0
Barnesiella viscericola	397865	species	3076856	40	10	0.0
Zunongwangia profunda	398743	species	5128187	25	0	0.0
Pontibacter korlensis	400092	species	5462537	2	0	0.0
Candidatus Riesia pediculicola	401619	species	582127	1	1	0.0
Alicyclobacillus acidocaldarius	405212	species	3164867	6	3	0.0
Sphingobium sp. MI1205	407020	species	4619375	1	0	0.0
Gramella forsetii	411153	species	3798465	20	0	0.0
Thermosulfidibacter takaii	412593	species	1816670	10	0	0.0
Paraburkholderia rhizoxinica	412963	species	3750138	1	1	0.0
Cronobacter turicensis	413502	species	4599092	1	0	0.0
Cronobacter malonaticus	413503	species	4516853	1	0	0.0
[Polyangium] brachysporum	413882	species	6476147	6	2	0.0
Caldicellulosiruptor hydrothermalis	413888	species	2770676	47	0	0.0
Caldicellulosiruptor kronotskyensis	413889	species	2843785	47	0	0.0
Azoarcus olearius	418699	species	4451751	2	0	0.0
Rhizobium sp. IRBG74	424182	species	5464982	2	0	0.0
Desulfurivibrio alkaliphilus	427923	species	3097763	37	1	0.0
Pedobacter steynii	430522	species	6581659	29	0	0.0
Lysobacter capsici	435897	species	6391889	5	0	0.0
Geobacter sp. M18	443143	species	5277406	1	0	0.0
Geobacter sp. M21	443144	species	4745806	1	0	0.0
Streptomyces sp. CNQ-509	444103	species	8039333	4	0	0.0
Pseudonocardia sp. AL041005-10	445576	species	6143341	1	0	0.0
Pandoraea thiooxydans	445709	species	4464186	1	1	0.0
Dyella thiooxydans	445710	species	4227172	22	0	0.0
Adlercreutzia equolifaciens	446660	species	2862526	7	6	0.0
Niabella soli	446683	species	4697343	9	0	0.0
Acetobacter senegalensis	446692	species	3969909	7	0	0.0
Simiduia agarivorans	447471	species	4300227	1	0	0.0
Xanthomonas euvesicatoria	456327	species	10838435	2	0	0.0
Chloracidobacterium thermophilum	458033	species	3695372	6	1	0.0
Alkaliphilus oremlandii	461876	species	3123558	9	0	0.0
Streptomyces sp. Mg1	465541	species	8716193	1	1	0.0
Ilumatobacter coccineus	467094	species	4830181	2	0	0.0
Pantoea vagans	470934	species	4888338	1	0	0.0
Calditerrivibrio nitroreducens	477976	species	2216552	2	2	0.0
Myroides profundi	480520	species	4064534	71	0	0.0
Geoalkalibacter subterraneus	483547	species	3717645	11	1	0.0
Sphingobium sp. YBL2	484429	species	5427419	1	0	0.0
Pelosinus sp. UFO1	484770	species	5115410	2	0	0.0
Marinobacter sp. BSs20148	490759	species	4063864	3	0	0.0
Candidatus Azobacteroides pseudotrichonymphae	511435	species	1224919	17	10	0.0
Rufibacter tibetensis	512763	species	5413467	1	0	0.0
Microcystis panniformis	513223	species	5686839	1	0	0.0
Muricauda lutaonensis	516051	species	3274259	3	1	0.0
Azospirillum thiophilum	528244	species	7609458	2	0	0.0
Rhodoluna lacicola	529884	species	1430433	1	0	0.0
Pelagibacterium halotolerans	531813	species	3948887	2	1	0.0
Candidatus Rhodoluna planktonica	535712	species	1424506	1	0	0.0
Cronobacter universalis	535744	species	4436873	1	0	0.0
Mesorhizobium australicum	536018	species	6200534	2	0	0.0
beta proteobacterium CB	543913	species	2045720	1	0	0.0
Geobacillus sp. Y412MC61	544556	species	3667901	2	0	0.0
Actinomyces oris	544580	species	3042917	1	0	0.0
Geobacillus sp. Y412MC52	550542	species	3673940	2	0	0.0
Candidatus Liberibacter solanacearum	556287	species	1258278	19	0	0.0
Psychrobacter sp. G	571800	species	3113999	1	0	0.0
Francisella sp. TX077308	573569	species	2035931	3	0	0.0
Polynucleobacter necessarius	576610	species	1560469	10	4	0.0
Polynucleobacter asymbioticus	576611	species	2159490	1	0	0.0
Terribacillus aidingensis	586416	species	3577082	21	13	0.0
Brevundimonas naejangsanensis	588932	species	2971535	2	2	0.0
Prevotella fusca	589436	species	3261806	656	74	0.0
Ignavibacterium album	591197	species	3658997	3	3	0.0
Allofrancisella guangzhouensis	594679	species	1661527	2	0	0.0
Blattabacterium sp. (Blattella germanica)	624186	species	640935	1	0	0.0
Bifidobacterium kashiwanohense	630129	species	2354106	2	0	0.0
Arsenophonus symbiont of Lipoptena fortisetosa	634113	species	836724	1	1	0.0
Bifidobacterium actinocoloniiforme	638619	species	1830060	2	0	0.0
Prevotella sp. oral taxon 299	652716	species	2480269	2	2	0.0
Frankia symbiont of Datisca glomerata	656024	species	5340989	1	0	0.0
Pandoraea faecigallinarum	656179	species	5732664	1	0	0.0
Francisella noatunensis	657445	species	2229531	3	0	0.0
Bacillus bombysepticus	658666	species	5873592	1	0	0.0
Rhodanobacter denitrificans	666685	species	4225490	1	1	0.0
Candidatus Babela massiliensis	673862	species	1118422	42	0	0.0
Rhodococcus sp. WMMA185	679318	species	4444448	1	0	0.0
Geobacillus sp. C56-T3	691437	species	3650813	2	0	0.0
Caldisericum exile	693075	species	1558103	1	0	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	1	0	0.0
Leptotrichia sp. oral taxon 212	712357	species	2444904	4	0	0.0
Olsenella sp. oral taxon 807	712411	species	3213585	1	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	1	0	0.0
Tannerella sp. oral taxon HOT-286	712710	species	2973531	1439	444	0.0
Caldicellulosiruptor obsidiansis	717609	species	2532343	47	0	0.0
cyanobacterium endosymbiont of Epithemia turgida	718217	species	2794318	1	0	0.0
Delftia sp. Cs1-4	742013	species	6685842	3	0	0.0
Sphingobacterium sp. 21	743722	species	6226409	139	75	0.0
Pseudogulbenkiania sp. NH8B	748280	species	4332995	3	0	0.0
Winogradskyella sp. PG-2	754409	species	3811479	62	8	0.0
Methylophaga nitratireducenticrescens	754476	species	3137191	8	0	0.0
Methylophaga frappieri	754477	species	2745290	65	41	0.0
Clostridium sp. BNL1100	755731	species	4613747	18	0	0.0
Weissella ceti	759620	species	4135763	2	0	0.0
Siansivirga zeaxanthinifaciens	762954	species	3303986	1	0	0.0
Candidatus Puniceispirillum marinum	767892	species	2753527	1	0	0.0
Hydrogenophaga sp. PBC	795665	species	5232477	5	0	0.0
Terriglobus saanensis	870903	species	5095226	1	0	0.0
Peptoniphilus sp. 1-1	875453	species	1601846	1	0	0.0
Mageeibacillus indolicus	884684	species	1809746	50	5	0.0
Plautia stali symbiont	891974	species	4092852	164	148	0.0
Caldanaerobacter subterraneus	911092	species	2689445	5	4	0.0
Kangiella geojedonensis	914150	species	2495242	9	0	0.0
Sandaracinus amylolyticus	927083	species	10327335	60	52	0.0
Pseudomonas brassicacearum	930166	species	13594158	4	0	0.0
Rhodococcus sp. p52	935199	species	5413283	1	0	0.0
Desulfurispirillum indicum	936456	species	2928377	21	4	0.0
Marinomonas posidonica	936476	species	3899940	5	0	0.0
Leuconostoc sp. C2	979982	species	1877273	2	0	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	61	10	0.0
Staphylococcus agnetis	985762	species	2503399	64	0	0.0
Candidatus Kinetoplastibacterium desouzaii	994692	species	833125	1	1	0.0
Fimbriimonas ginsengisoli	1005039	species	5231762	38	0	0.0
Defluviitoga tunisiensis	1006576	species	2053097	1	0	0.0
Lactobacillus ginsenosidimutans	1007676	species	2590556	18	0	0.0
Pseudomonas sp. StFLB209	1028989	species	6332373	1	0	0.0
Thioalkalivibrio sulfidiphilus	1033854	species	3464554	11	0	0.0
Rhodococcus sp. WB1	1033922	species	6148559	1	0	0.0
Thiolapillus brandeum	1076588	species	3153637	15	7	0.0
Pseudonocardia sp. EC080619-01	1096856	species	7205934	1	0	0.0
Pseudonocardia sp. EC080625-04	1096868	species	6554452	1	0	0.0
Rickettsia philipii	1105106	species	1287740	4	0	0.0
Chromobacterium vaccinii	1108595	species	5041230	3	0	0.0
Elizabethkingia anophelis	1117645	species	7985304	13	1	0.0
Arthrobacter sp. Rue61a	1118963	species	5081038	1	0	0.0
Magnetococcus marinus	1124597	species	4719581	1	0	0.0
Dehalobacter sp. CF	1131462	species	3092048	14	0	0.0
Thauera humireducens	1134435	species	4171754	1	0	0.0
Kangiella sediminilitoris	1144748	species	2496140	9	0	0.0
Dehalobacter sp. DCA	1147129	species	3069953	14	0	0.0
Acinetobacter oleivorans	1148157	species	4152543	1	0	0.0
Sphingomonas sp. NIC1	1167641	species	3660563	1	0	0.0
Draconibacterium orientale	1168034	species	5132075	538	59	0.0
Niabella ginsenosidivorans	1176587	species	5627734	7	0	0.0
Agrobacterium fabrum	1176649	species	5674258	2	0	0.0
Komagataeibacter medellinensis	1177712	species	3513191	12	0	0.0
Paenibacillus swuensis	1178515	species	5012599	10	0	0.0
Blattabacterium sp. (Blaberus giganteus)	1186051	species	632588	1	0	0.0
Cloacibacillus porcorum	1197717	species	3585187	8	1	0.0
Pseudomonas sp. UW4	1207075	species	6183388	3	0	0.0
Celeribacter indicus	1208324	species	4969388	1	0	0.0
Fictibacillus phosphorivorans	1221500	species	4230665	3	0	0.0
Bradyrhizobium sp. CCGE-LA001	1223566	species	7833499	2	0	0.0
Azospirillum humicireducens	1226968	species	3181617	2	0	0.0
Salimicrobium jeotgali	1230341	species	2776927	3	0	0.0
Geobacillus sp. GHH01	1233873	species	3583134	2	0	0.0
Janthinobacterium sp. B9-8	1236179	species	4726850	3	2	0.0
endosymbiont of unidentified scaly snail isolate Monju	1248727	species	2597759	1	1	0.0
Pseudohongiella spirulinae	1249552	species	3345119	1	1	0.0
Flammeovirgaceae bacterium 311	1257021	species	6665617	3	3	0.0
Frischella perrara	1267021	species	2692351	1	1	0.0
Liberibacter crescens	1273132	species	1513389	14	0	0.0
Mycobacterium sp. VKM Ac-1817D	1273687	species	6324222	1	0	0.0
Planktomarina temperata	1284658	species	3288122	1	0	0.0
Intestinimonas butyriciproducens	1297617	species	3376475	3	2	0.0
Myxococcus hansupus	1297742	species	9490432	1	0	0.0
Mucilaginibacter sp. PAMC 26640	1300914	species	5618021	1073	127	0.0
Flavobacterium sp. PK15	1306519	species	3851214	28	0	0.0
Salinispira pacifica	1307761	species	3782798	11	1	0.0
bacterium L21-Spi-D4	1307839	species	4812386	2	1	0.0
Blattabacterium sp. (Nauphoeta cinerea)	1316444	species	626626	1	0	0.0
Acinetobacter equi	1324350	species	3054269	5	0	0.0
Cycloclasticus zancles	1329899	species	2655425	1	0	0.0
Kosmotoga pacifica	1330330	species	2169170	2	1	0.0
Bordetella pseudohinzii	1331258	species	4558891	1	0	0.0
Spiribacter	1335745	genus	0	1	0	0.0
Spiribacter sp. UAH-SP71	1335757	species	1926631	15	0	0.0
Formosa sp. Hel1_33_131	1336794	species	2735158	2	0	0.0
Formosa sp. Hel3_A1_48	1336795	species	2016454	23	21	0.0
Geobacillus sp. JF8	1345697	species	3486308	4	0	0.0
Bradyrhizobium diazoefficiens	1355477	species	14343524	2	0	0.0
Dyella jiangningensis	1379159	species	5396991	22	0	0.0
Rufibacter sp. DG15C	1379909	species	4143738	4	1	0.0
Rufibacter sp. DG31D	1379910	species	4820793	1	0	0.0
Methyloceanibacter caenitepidi	1384459	species	3424964	4	0	0.0
Vulgatibacter incomptus	1391653	species	4350553	2	1	0.0
Celeribacter marinus	1397108	species	3096705	1	0	0.0
Bacteroidales bacterium CF	1400053	species	2657245	734	454	0.0
Acinetobacter sp. TGL-Y2	1407071	species	3691287	1	0	0.0
Candidatus Tachikawaea gelatinosa	1410383	species	708439	1	0	0.0
Hymenobacter sp. DG5B	1411621	species	4868852	13	0	0.0
endosymbiont of Llaveia axin axin	1415657	species	309299	5	1	0.0
Geosporobacter ferrireducens	1424294	species	5817221	13	0	0.0
Candidatus Thioglobus singularis	1427364	species	1714148	2	2	0.0
Mucinivorans hirudinis	1433126	species	3149227	20	6	0.0
Candidatus Symbiobacter mobilis	1436290	species	2991840	2	1	0.0
Ectothiorhodospira sp. BSL-9	1442136	species	3550080	1	0	0.0
Gynuella sunshinyii	1445505	species	6475959	13	1	0.0
Hymenobacter swuensis	1446467	species	5252070	2	0	0.0
Aneurinibacillus sp. XH2	1450761	species	3664835	4	0	0.0
Sediminicola sp. YIK13	1453352	species	3569807	4	3	0.0
Comamonadaceae bacterium A1	1458425	species	2574013	1	0	0.0
Comamonadaceae bacterium B1	1458426	species	2623236	1	0	0.0
Myroides sp. ZB35	1458492	species	4065010	71	0	0.0
Burkholderia sp. 2002721687	1468409	species	7285824	1	0	0.0
Burkholderiales bacterium GJ-E10	1469502	species	3276549	1	0	0.0
Zhongshania aliphaticivorans	1470434	species	4204359	3	1	0.0
Basilea psittacipulmonis	1472345	species	1959069	2	2	0.0
Nonlabens sp. MIC269	1476901	species	2884293	3	2	0.0
Hymenobacter sp. PAMC 26554	1484116	species	5451254	1	0	0.0
Hymenobacter sp. PAMC 26628	1484118	species	5366977	2	0	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	2	0	0.0
Pantoea sp. PSNIH1	1484158	species	4410683	1	0	0.0
Candidatus Sodalis pierantonius	1486991	species	4513140	1	0	0.0
Flavobacterium gilvum	1492737	species	4402594	12697	0	0.0
Flavisolibacter sp. LCS9	1492898	species	5940863	3	0	0.0
Candidatus Evansia muelleri	1495769	species	357498	6	2	0.0
Halomonas sp. KO116	1504981	species	5168360	1	0	0.0
Geobacillus sp. LC300	1519377	species	3532580	4	0	0.0
Bosea vaviloviae	1526658	species	6713548	10	0	0.0
Coriobacteriaceae bacterium 68-1-3	1531429	species	1967093	14	1	0.0
Methylomonas denitrificans	1538553	species	5172098	12	0	0.0
Sphingobacterium sp. ML3W	1538644	species	5329010	18	3	0.0
Candidatus Izimaplasma sp. HR1	1541959	species	1878735	14	7	0.0
Francisella sp. FSC1006	1547445	species	2015987	3	0	0.0
Sphingomonas taxi	1549858	species	4061902	2	0	0.0
Sphingomonas panacis	1560345	species	5322941	4	1	0.0
Fermentimonas caenicola	1562970	species	2808926	4	2	0.0
Bacillus sp. X1(2014)	1565991	species	3422674	49	49	0.0
Wenzhouxiangella marina	1579979	species	3675202	5	0	0.0
Fusobacterium hwasookii	1583098	species	2496436	1	0	0.0
Myroides sp. A21	1583100	species	4155464	71	0	0.0
Helicobacter himalayensis	1591088	species	1829936	1	0	0.0
Coxiella-like endosymbiont	1592897	species	1733840	2	2	0.0
Desulfuromonas soudanensis	1603606	species	3958620	1	0	0.0
Acinetobacter sp. NCu2D-2	1608473	species	3048277	1	0	0.0
Confluentimicrobium sp. EMB200-NS6	1609966	species	4147426	7	0	0.0
Geminocystis sp. NIES-3709	1617448	species	4426059	1	1	0.0
Erwinia gerundensis	1619313	species	4481256	1	0	0.0
Spongiibacter sp. IMCC21906	1620392	species	3481669	1	1	0.0
Lutibacter sp. LP1	1622118	species	2966978	1	0	0.0
Geobacillus sp. 12AMOR1	1629723	species	3442724	4	0	0.0
Acetobacter sp. SLV-7	1633874	species	3106397	1	0	0.0
Pseudonocardia sp. HH130629-09	1641402	species	6300975	1	0	0.0
Petrimonas mucosa	1642646	species	3717632	857	247	0.0
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	1	0	0.0
Acinetobacter sp. TTH0-4	1646498	species	2962453	1	0	0.0
Anabaena sp. wa102	1647413	species	5782034	1	0	0.0
Actinobacteria bacterium IMCC26256	1650658	species	2461858	2	0	0.0
Corynebacterium sp. JZ16	1652495	species	3217288	1	1	0.0
Rhodococcus sp. PBTS 2	1653479	species	5316948	1	0	0.0
Mitsuaria sp. 7	1658665	species	6085092	1	0	0.0
Leptospirillum sp. Group II 'CF-1'	1660083	species	2709324	44	0	0.0
Massilia sp. NR 4-1	1678028	species	6361416	9	8	0.0
Limnohabitans sp. 103DPR2	1678129	species	2948795	3	0	0.0
Pseudonocardia sp. EC080610-09	1688404	species	7131853	1	0	0.0
Pseudonocardia sp. HH130630-07	1690815	species	6680451	1	0	0.0
Microbacterium sp. CGR1	1696072	species	3634864	1	0	0.0
Oblitimonas alkaliphila	1697053	species	14141857	1	1	0.0
Psychrobacter sp. P2G3	1699622	species	3366617	1	0	0.0
Psychrobacter sp. P11G5	1699624	species	3519144	1	0	0.0
Candidatus Xiphinematobacter sp. Idaho Grape	1704307	species	915884	1	0	0.0
Massilia sp. WG5	1707785	species	6267305	1	0	0.0
Microbacterium sp. No. 7	1714373	species	4827965	1	0	0.0
Desulfovibrio sp. J2	1716143	species	3966573	2	0	0.0
Psychrobacter sp. AntiMn-1	1720344	species	3138120	2	0	0.0
Rhodococcus sp. 008	1723645	species	7438324	1	0	0.0
Algoriphagus sp. M8-2	1727163	species	3882610	34	32	0.0
Pedobacter sp. PACM 27299	1727164	species	6147290	29	0	0.0
Methylomonas sp. DH-1	1727196	species	5127407	13	0	0.0
Burkholderia sp. Bp5365	1740162	species	7287809	1	0	0.0
Caulobacteraceae bacterium OTSz_A_272	1759059	species	3732719	1	0	0.0
Flavobacterium sp. LPB0076	1763534	species	3027315	1085	1	0.0
Hydrogenophaga sp. LPB0072	1763535	species	4944132	8	1	0.0
Thalassotalea sp. LPB0090	1763536	species	3861670	1	0	0.0
Paucibacter sp. KCTC 42545	1768242	species	5169161	2	1	0.0
Microbulbifer sp. CCB-MM1	1769779	species	3864326	1	0	0.0
Arthrobacter sp. ATCC 21022	1771959	species	4434904	1	0	0.0
Polaribacter vadi	1774273	species	3809314	41	0	0.0
Gemella sp. oral taxon 928	1785995	species	1769679	3	3	0.0
Pseudomonas sp. L10.10	1788301	species	5149788	3	0	0.0
Acinetobacter sp. BRTC-1	1789224	species	3741098	2	0	0.0
Bosea sp. PAMC 26642	1792307	species	5510355	9	0	0.0
Yangia sp. CCB-MM3	1792508	species	5522061	3	0	0.0
Bacteroides sp. I48	1796613	species	4839918	619	1	0.0
Arthrobacter sp. ZXY-2	1806905	species	5058708	1	0	0.0
Gammaproteobacteria bacterium TR3.2	1810504	species	3243537	2	1	0.0
Geobacillus sp. JS12	1813182	species	3721489	2	0	0.0
Shigella sp. PAMC 28760	1813821	species	4558287	54	1	1.36949e-18
Colwellia sp. PAMC 20917	1816218	species	4683314	1	0	0.0
Desulfuromonas sp. DDH964	1823759	species	3924652	1	0	0.0
Lachnoclostridium sp. YL32	1834196	species	7225343	1	1	0.0
Ruminiclostridium sp. KB18	1834198	species	3802817	168	23	0.0
Parabacteroides sp. YL27	1834200	species	3306456	283	230	0.0
Burkholderiales bacterium YL45	1834205	species	2923068	2	2	0.0
Polynucleobacter duraquae	1835254	species	2026292	1	0	0.0
Hydrogenophaga sp. RAC07	1842537	species	4674684	21	12	0.0
Bosea sp. RAC05	1842539	species	5620120	15	0	0.0
Lutibacter sp. LPB0138	1850246	species	3426122	26	1	0.0
Arachidicoccus sp. BS20	1850526	species	3492500	3	0	0.0
Halothiobacillus sp. LS2	1860122	species	2908964	1	0	0.0
Prosthecochloris sp. CIB 2401	1868325	species	2399849	32	2	0.0
Rhizobium sp. S41	1869170	species	5524367	2	0	0.0
Bacillus sp. ABP14	1892404	species	5152566	1	0	0.0
