name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azoarcus sp. BH72	62928	species	4376040	2	0	0.0
Acinetobacter sp. ADP1	62977	species	3598621	2	0	0.0
Zobellia galactanivorans	63186	species	5521712	1	0	0.0
Desulfurobacterium thermolithotrophum	64160	species	1541968	1	0	0.0
Halothece sp. PCC 7418	65093	species	4179170	2	0	0.0
Desulfocapsa sulfexigens	65555	species	4023512	141	1	0.0
Pseudomonas knackmussii	65741	species	6162905	5	0	0.0
Lachnoclostridium phytofermentans	66219	species	4847594	5	0	0.0
Edwardsiella ictaluri	67780	species	3812301	1	0	0.0
Citrobacter rodentium	67825	species	5444283	1	1	0.0
Actinobacillus succinogenes	67854	species	2319663	86	0	0.0
Mesorhizobium	68287	genus	0	3	0	0.0
Cupriavidus basilensis	68895	species	8421483	9	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	1	0	0.0
Caulobacter henricii	69395	species	3957288	1	0	0.0
Petrotoga mobilis	69499	species	2169548	1	0	0.0
Macrococcus caseolyticus	69966	species	2219737	94	0	0.0
Staphylococcus condimenti	70255	species	2659676	1	0	0.0
Pseudomonas plecoglossicida	70775	species	6233254	1	0	0.0
Mesorhizobium amorphae	71433	species	7343952	11	0	0.0
Kocuria rhizophila	72000	species	2697540	1	0	0.0
Thiocystis violascens	73141	species	5017071	5	0	0.0
Thermaerobacter marianensis	73919	species	2844696	3	0	0.0
Maricaulis maris	74318	species	3368780	26	0	0.0
Pseudomonas balearica	74829	species	4383480	5	0	0.0
Pseudomonas mandelii	75612	species	7188564	1	0	0.0
Castellaniella defragrans	75697	species	3952818	1	0	0.0
Campylobacter hominis	76517	species	1714951	1	0	0.0
Cellulophaga baltica	76594	species	4597822	1	0	0.0
Roseateles depolymerans	76731	species	5681722	2	0	0.0
Pseudomonas monteilii	76759	species	5553188	1	0	0.0
Myroides odoratimimus	76832	species	4457748	42	0	0.0
Streptococcus constellatus	76860	species	1954077	2	0	0.0
Helicobacter typhlonius	76936	species	1920832	2	0	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1298813	1	0	0.0
Parascardovia denticolens	78258	species	1890857	3	0	0.0
Scardovia inopinata	78259	species	1797862	2	0	0.0
Asticcacaulis excentricus	78587	species	4308776	3	3	0.0
Desulfosporosinus meridiei	79209	species	4873567	1	1	0.0
Chitinophaga pinensis	79329	species	9127347	4	0	0.0
Denitrobacterium detoxificans	79604	species	2446250	5	0	0.0
Thioflavicoccus mobilis	80679	species	4137521	57	16	0.0
Haliangium ochraceum	80816	species	9446314	8	0	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	9	3	0.0
Delftia acidovorans	80866	species	6767514	3	0	0.0
Acidovorax avenae	80867	species	5482170	5	0	0.0
Acidovorax citrulli	80869	species	5352772	5	0	0.0
Hyphomonas neptunium	81032	species	3705021	2	0	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	13	0	0.0
Aminobacterium colombiense	81468	species	1980592	4	1	0.0
Frateuria aurantia	81475	species	3603458	65	0	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	1	0	0.0
Mycobacterium immunogenum	83262	species	11178626	4	0	0.0
Aminobacter aminovorans	83263	species	6890726	14	0	0.0
gamma proteobacterium HdN1	83406	species	4587455	23	21	0.0
Myxococcus stipitatus	83455	species	10350586	3	0	0.0
Simkania negevensis	83561	species	2628375	1	1	0.0
Clostridium aceticum	84022	species	4207037	31	0	0.0
Clostridium autoethanogenum	84023	species	8704651	189	0	0.0
[Clostridium] saccharolyticum	84030	species	4662871	9	3	0.0
Slackia heliotrinireducens	84110	species	3165038	3	0	0.0
Eggerthella lenta	84112	species	3632260	2	0	0.0
Cryptobacterium curtum	84163	species	1617804	4	0	0.0
Hippea maritima	84405	species	1694430	19	1	0.0
Lysobacter antibioticus	84531	species	11681564	5	0	0.0
Pedobacter	84567	genus	0	2	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	8	0	0.0
Beutenbergia cavernae	84757	species	4669183	1	0	0.0
Desulfotalea psychrophila	84980	species	3659634	140	0	0.0
Thauera sp. MZ1T	85643	species	4574586	1	0	0.0
Achromobacter xylosoxidans	85698	species	9063264	11	0	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	1	0	0.0
Syntrophothermus lipocalidus	86170	species	2405559	5	0	0.0
Saccharophagus degradans	86304	species	5057531	8	0	0.0
Mycoplasma dispar	86660	species	1084449	3	0	0.0
Aerococcus christensenii	87541	species	1634920	6	0	0.0
Treponema primitia	88058	species	4059867	1	1	0.0
Caulobacter segnis	88688	species	4655622	2	0	0.0
Ruegeria pomeroyi	89184	species	4601048	5	0	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	1	0	0.0
Asaia bogorensis	91915	species	3198265	6	0	0.0
Ketogulonicigenium vulgare	92945	species	5302341	2	0	0.0
Pandoraea apista	93218	species	16769721	1	0	0.0
Edwardsiella hoshinae	93378	species	3811650	1	0	0.0
Thermotoga petrophila	93929	species	1823511	1	0	0.0
Shewanella sp. ANA-3	94122	species	5251146	2	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	1	0	0.0
Bordetella petrii	94624	species	5287950	3	2	0.0
Burkholderia cenocepacia	95486	species	15410767	2	0	0.0
Flavobacterium psychrophilum	96345	species	7603866	8211	2	0.0
Halobacteriovorax marinus	97084	species	3437906	19	3	0.0
Bacillus sp. OxB-1	98228	species	3594618	2	0	0.0
Onion yellows phytoplasma	100379	species	853092	5	0	0.0
Chloroherpeton thalassium	100716	species	3293456	13	1	0.0
Aequorivita sublithincola	101385	species	3520671	16	1	0.0
Burkholderia ubonensis	101571	species	22281372	2	0	0.0
Desulfotomaculum gibsoniae	102134	species	4855529	310	225	0.0
Streptococcus infantarius	102684	species	1913271	1	0	0.0
Rhodococcus pyridinivorans	103816	species	5590512	8	0	0.0
Bordetella hinzii	103855	species	9772861	7	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	15	7	0.0
Methylibium petroleiphilum	105560	species	4643639	5	0	0.0
Frankia casuarinae	106370	species	5433628	1	0	0.0
Cupriavidus necator	106590	species	7948767	21	10	0.0
Ensifer adhaerens	106592	species	7267502	1	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	30	4	0.0
Acinetobacter nosocomialis	106654	species	4061750	4	0	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	26	0	0.0
Desulfotalea	109168	genus	0	1	0	0.0
Sinorhizobium medicae	110321	species	6817576	14	0	0.0
Actinomyces radicidentis	111015	species	3051613	6	1	0.0
Muricauda ruestringensis	111501	species	3842422	1	0	0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	2	0	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	2	0	0.0
Methylobacterium nodulans	114616	species	8839022	4	0	0.0
Oscillatoria acuminata	118323	species	7804270	1	0	0.0
Aerococcus sanguinicola	119206	species	2033849	7	0	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	5	0	0.0
Methylocella	120652	genus	0	3	0	0.0
Roseiflexus castenholzii	120962	species	5723298	1	0	0.0
Pannonibacter phragmitetus	121719	species	5669701	5	0	0.0
Bordetella trematum	123899	species	4485537	7	0	0.0
Thermotoga sp. RQ7	126738	species	1851618	1	0	0.0
Thermotoga sp. RQ2	126740	species	1877693	1	0	0.0
Geobacillus subterraneus	129338	species	3474426	4	0	0.0
Rhodococcus jostii	132919	species	9702737	1	0	0.0
Caldilinea aerophila	133453	species	5144873	7	5	0.0
Nitrosococcus halophilus	133539	species	4145260	108	33	0.0
Leisingera methylohalidivorans	133924	species	4650996	7	0	0.0
Idiomarina loihiensis	135577	species	2839538	2	0	0.0
Leuconostoc kimchii	136609	species	2101787	3	0	0.0
Weissella cibaria	137591	species	2577731	3	0	0.0
Blastococcus saxobsidens	138336	species	4875340	1	0	0.0
Helicobacter cetorum	138563	species	1903950	5	0	0.0
Isoptericola variabilis	139208	species	3307740	1	0	0.0
Desulfitobacterium metallireducens	142877	species	3176073	1	0	0.0
Filifactor alocis	143361	species	1931012	2	1	0.0
[Eubacterium] sulci	143393	species	1739380	6	0	0.0
Rathayibacter toxicus	145458	species	4674320	14	0	0.0
Thermosynechococcus elongatus	146786	species	2593857	1	0	0.0
Carnobacterium inhibens	147709	species	2497115	4	0	0.0
Sulfuricurvum kujiense	148813	species	2819357	8	0	0.0
Streptococcus lutetiensis	150055	species	1975547	1	0	0.0
Pseudopedobacter saltans	151895	species	4635236	300	18	0.0
Starkeya	152053	genus	0	3	0	0.0
Sphingomonas melonis	152682	species	4196755	2	0	0.0
Kozakia baliensis	153496	species	6599181	23	0	0.0
Nitrosomonas sp. AL212	153948	species	3337023	1	0	0.0
Cellvibrio japonicus	155077	species	4576573	5	0	0.0
Caulobacter vibrioides	155892	species	4029938	2	0	0.0
Acaryochloris marina	155978	species	8361599	1	0	0.0
Chromohalobacter salexigens	158080	species	3696649	27	0	0.0
Hahella chejuensis	158327	species	7215267	35	0	0.0
Bifidobacterium scardovii	158787	species	3158347	7	0	0.0
Cedecea neteri	158822	species	23867322	1	0	0.0
Collimonas fungivorans	158899	species	5393313	4	1	0.0
Roseibacterium elongatum	159346	species	3555109	1	0	0.0
Acidihalobacter prosperus	160660	species	3566941	3	2	0.0
Acidithiobacillus ferrivorans	160808	species	3207552	6	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	3	0	0.0
Blattabacterium punctulatus	164514	species	609561	4	0	0.0
Weissella koreensis	165096	species	1441470	3	0	0.0
Thermobaculum terrenum	166501	species	3101581	1	0	0.0
Laribacter hongkongensis	168471	species	3169329	2	2	0.0
Clostridium saccharobutylicum	169679	species	5107814	2	0	0.0
Tistrella mobilis	171437	species	6512983	45	28	0.0
Gemmatimonas aurantiaca	173480	species	4636964	3	0	0.0
Leptospirillum ferriphilum	178606	species	2368371	150	0	0.0
Alicycliphilus denitrificans	179636	species	4953232	4	0	0.0
Delftia tsuruhatensis	180282	species	7195716	5	2	0.0
Desulfococcus oleovorans	181663	species	3944167	6	3	0.0
Desulfovibrio aespoeensis	182210	species	3629109	32	0	0.0
Erwinia billingiae	182337	species	5372268	1	1	0.0
Kribbella flavida	182640	species	7579488	4	0	0.0
Corallococcus coralloides	184914	species	10080619	3	0	0.0
Desulfovibrio magneticus	184917	species	5315620	17	10	0.0
Butyrivibrio hungatei	185008	species	3386314	4	0	0.0
Paludibacter propionicigenes	185300	species	3685504	9730	8868	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	18	0	0.0
Methylocystis sp. SC2	187303	species	3773444	4	0	0.0
Thalassolituus oleivorans	187493	species	3842190	4	0	0.0
Pedobacter cryoconitis	188932	species	5950539	28	1	0.0
Ralstonia insidiosa	190721	species	12164766	6	1	0.0
Rhodococcus aetherivorans	191292	species	5922748	8	0	0.0
Conexibacter woesei	191495	species	6359369	2	1	0.0
Fluviicola taffensis	191579	species	4633577	6062	158	0.0
Rhodoferax ferrireducens	192843	species	4969784	5	2	0.0
Synechococcus sp. PCC 6312	195253	species	3720499	1	0	0.0
Nocardioides sp. JS614	196162	species	5293685	4	0	0.0
Deferribacter desulfuricans	197162	species	2542933	5	4	0.0
Azoarcus sp. CIB	198107	species	5257030	1	0	0.0
Anoxybacillus gonensis	198467	species	2803668	1	1	0.0
Pseudomonas koreensis	198620	species	12292986	1	0	0.0
Methylocella silvestris	199596	species	4305430	13	0	0.0
Pseudomonas trivialis	200450	species	6452803	1	0	0.0
Pseudomonas poae	200451	species	5512241	1	0	0.0
Maize bushy stunt phytoplasma	202462	species	576118	5	0	0.0
Sulfurimonas	202746	genus	0	2	0	0.0
Sulfurimonas autotrophica	202747	species	2153198	7	1	0.0
Herminiimonas arsenicoxydans	204773	species	3424307	1	0	0.0
Sulfurovum lithotrophicum	206403	species	2217891	3	0	0.0
Parvularcula bermudensis	208216	species	2902643	7	6	0.0
Alkaliphilus metalliredigens	208226	species	4929566	5	2	0.0
Carnobacterium sp. 17-4	208596	species	2685399	4	0	0.0
Escherichia albertii	208962	species	4679521	129	0	0
Halomonas campaniensis	213554	species	4074048	3	0	0.0
Alistipes finegoldii	214856	species	3734239	181	146	0.0
Erwinia sp. Ejp617	215689	species	3957675	1	0	0.0
Dinoroseobacter shibae	215813	species	4417868	2	0	0.0
Pseudomonas rhizosphaerae	216142	species	4688635	3	0	0.0
Polaromonas naphthalenivorans	216465	species	5366143	3	0	0.0
Bifidobacterium longum	216816	species	3655960	9	0	0.0
Pseudomonas antarctica	219572	species	6607040	4	0	0.0
Phaeobacter inhibens	221822	species	4194026	7	0	0.0
Helicobacter sp. MIT 01-6242	222136	species	1594790	14	4	0.0
Methylobacterium populi	223967	species	5848997	1	0	0.0
Geobacter bemidjiensis	225194	species	4615150	1	0	0.0
Rickettsia heilongjiangensis	226665	species	1278471	21	0	0.0
Pannonibacter	227873	genus	0	3	0	0.0
Thermovibrio ammonificans	228745	species	1759526	1	0	0.0
Aster yellows witches'-broom phytoplasma	229545	species	723970	4	0	0.0
Dyella japonica	231455	species	4831185	48	0	0.0
Belliella baltica	232259	species	4196595	9	3	0.0
Acidovorax sp. JS42	232721	species	4585154	2	0	0.0
Desulfitobacterium dichloroeliminans	233055	species	3624449	1	0	0.0
Kinetoplastibacterium blastocrithidii	233181	species	820033	2	0	0.0
Alteromonas stellipolaris	233316	species	9533996	1	0	0.0
Pseudomonas alkylphenolia	237609	species	5764622	4	0	0.0
Akkermansia muciniphila	239935	species	2704687	1	1	0.0
Pseudonocardia dioxanivorans	240495	species	7303989	1	0	0.0
Klebsiella variicola	244366	species	10894097	1	0	0.0
Nautilia profundicola	244787	species	1676444	3	2	0.0
Bacteroides cellulosilyticus	246787	species	7084828	60537	59948	0.0
Cupriavidus pinatubonensis	248026	species	7255290	1	1	0.0
Cardinium endosymbiont of Encarsia pergandiella	249402	species	944930	63	6	0.0
Robiginitalea biformata	252307	species	3530383	2	0	0.0
Microbulbifer thermotolerans	252514	species	3938396	4	1	0.0
Mahella australiensis	252966	species	3135972	1	0	0.0
Ethanoligenens harbinense	253239	species	3008576	4	3	0.0
Owenweeksia hongkongensis	253245	species	4000057	4	1	0.0
Fictibacillus arsenicus	255247	species	4055461	2	0	0.0
Chlorobaculum	256319	genus	0	3	0	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	2	0	0.0
Desulfatibacillum alkenivorans	259354	species	6517073	6	2	0.0
Dechloromonas aromatica	259537	species	4501104	33	31	0.0
Campylobacter insulaenigrae	260714	species	1465081	1	0	0.0
Psychrobacter alimentarius	261164	species	3349444	1	0	0.0
Nitrosomonas sp. Is79A3	261292	species	3783444	1	0	0.0
Kangiella koreensis	261964	species	2852073	30	16	0.0
Lysobacter gummosus	262324	species	6056618	3	0	0.0
Chelativorans sp. BNC1	266779	species	4935185	18	0	0.0
Nitratifractor salsuginis	269261	species	2101285	3	0	0.0
Methylobacterium aquaticum	270351	species	7557960	5	0	0.0
Methylomicrobium alcaliphilum	271065	species	4796711	19	0	0.0
Chlorobaculum limnaeum	274537	species	2797276	32	0	0.0
Chlorobaculum parvum	274539	species	2289249	19	0	0.0
Collimonas arenae	279058	species	15078336	3	0	0.0
Collimonas pratensis	279113	species	11315924	3	0	0.0
Candidatus Amoebophilus asiaticus	281120	species	1884364	30	4	0.0
Stackebrandtia nassauensis	283811	species	6841557	2	0	0.0
Phenylobacterium zucineum	284016	species	4379231	39	39	0.0
Alcanivorax dieselolei	285091	species	4928223	9	0	0.0
Segniliparus rotundus	286802	species	3157527	1	0	0.0
Alteromonas addita	287094	species	4649146	1	0	0.0
[Clostridium] clariflavum	288965	species	4897678	15	0	0.0
Bacteroides helcogenes	290053	species	3998906	274	9	0.0
Jannaschia sp. CCS1	290400	species	4404049	1	0	0.0
Ruegeria sp. TM1040	292414	species	4153699	5	0	0.0
Dactylococcopsis salina	292566	species	3781008	2	0	0.0
Flavonifractor plautii	292800	species	3818500	32	4	0.0
Polaromonas sp. JS666	296591	species	5898676	8	1	0.0
Frankia sp. EAN1pec	298653	species	8982042	2	0	0.0
Frankia inefficax	298654	species	8815781	3	0	0.0
Glaciecola nitratireducens	300231	species	4134229	1	1	0.0
Candidatus Liberibacter americanus	309868	species	1195201	3	2	0.0
Flavobacterium indicum	312277	species	2993089	2	2	0.0
Emticicia oligotrophica	312279	species	5220361	1	1	0.0
Pseudomonas entomophila	312306	species	5888780	1	0	0.0
Croceibacter atlanticus	313588	species	2952962	1	0	0.0
Polaribacter sp. MED152	313598	species	2961474	37	0	0.0
Maribacter sp. HTCC2170	313603	species	3868304	21	0	0.0
Geobacter lovleyi	313985	species	3994874	1	0	0.0
Alteromonas mediterranea	314275	species	5274170	1	0	0.0
Psychromonas sp. CNPT3	314282	species	3052410	1	0	0.0
Pseudoxanthomonas suwonensis	314722	species	3655384	1	1	0.0
Leadbetterella byssophila	316068	species	4059653	104	18	0.0
Syntrophus aciditrophicus	316277	species	3179300	4	0	0.0
Cyclobacterium amurskyense	320787	species	6158829	4	0	0.0
Synechococcus sp. JA-2-3B'a(2-13)	321332	species	3046682	1	0	0.0
Dokdonella koreensis	323415	species	4446619	4	0	0.0
Paraglaciecola psychrophila	326544	species	5413691	2	1	0.0
Candidatus Accumulibacter phosphatis	327160	species	5306133	4	1	0.0
Nonlabens dokdonensis	328515	species	3914632	336	7	0.0
Marinobacter psychrophilus	330734	species	3998597	1	0	0.0
Psychrobacter cryohalolentis	330922	species	3101097	2	0	0.0
Candidatus Solibacter usitatus	332163	species	9965640	2	0	0.0
Truepera radiovictrix	332249	species	3260398	5	5	0.0
Psychrobacter arcticus	334543	species	2650701	2	0	0.0
Bradyrhizobium sp. S23321	335659	species	7231841	2	0	0.0
Thermovirga lienii	336261	species	1999646	15	0	0.0
Chlorobium chlorochromatii	337090	species	2572079	19	1	0.0
Gordonia sp. KTR9	337191	species	5885710	8	0	0.0
Blattabacterium sp. (Panesthia angustipennis spadica)	340044	species	632490	2	0	0.0
Actinoalloteichus hymeniacidonis	340345	species	6306386	2	0	0.0
Herbaspirillum hiltneri	341045	species	4965474	4	0	0.0
Burkholderia oklahomensis	342113	species	7224347	2	1	0.0
Geobacter pickeringii	345632	species	3618700	3	0	0.0
Micavibrio aeruginosavorus	349221	species	2470296	5	0	0.0
Alkalilimnicola ehrlichii	351052	species	3275944	18	1	0.0
Oscillibacter valericigenes	351091	species	4470622	3	2	0.0
Geobacter uraniireducens	351604	species	5136364	1	0	0.0
Xenorhabdus doucetiae	351671	species	4203651	3	0	0.0
Xenorhabdus hominickii	351679	species	4522699	3	0	0.0
Niastella koreensis	354356	species	9033684	12	1	0.0
Bacteroides dorei	357276	species	5310365	274	0	0.0
Psychromonas ingrahamii	357794	species	4559598	1	0	0.0
Roseiflexus sp. RS-1	357808	species	5801598	1	0	0.0
Acidovorax sp. KKS102	358220	species	5196935	12	5	0.0
Methylotenera mobilis	359408	species	2547570	2	1	0.0
Exiguobacterium sp. AT1b	360911	species	2999895	8	0	0.0
Altererythrobacter epoxidivorans	361183	species	2786256	2	0	0.0
Verminephrobacter eiseniae	364317	species	5597943	2	0	0.0
Granulibacter bethesdensis	364410	species	2717856	23	0	0.0
Pelosinus fermentans	365349	species	5380816	2	0	0.0
Caulobacter sp. K31	366602	species	5889399	1	0	0.0
Blattabacterium sp. (Periplaneta americana)	367488	species	640442	4	1	0.0
Blattabacterium sp. (Blatta orientalis)	367806	species	638184	5	1	0.0
Isoptericola dokdonensis	372663	species	3826972	1	0	0.0
Enterobacteria phage phiX174 sensu lato	374840	species	5386	2382	90	0.999954
Janthinobacterium sp. Marseille	375286	species	4110251	1	0	0.0
Natranaerobius thermophilus	375929	species	3191453	63	1	0.0
Halotalea alkalilenta	376489	species	4387428	55	1	0.0
Bacteroides salanitronis	376805	species	4308663	35	18	0.0
Thermobacillus composti	377615	species	4355525	3	0	0.0
Ruegeria mobilis	379347	species	4830028	5	0	0.0
Cycloclasticus sp. P1	385025	species	2363215	2	1	0.0
Candidatus Ruthia magnifica	386487	species	1160782	2	0	0.0
Nitratiruptor sp. SB155-2	387092	species	1877931	76	4	0.0
Sulfurovum sp. NBC37-1	387093	species	2562277	3	0	0.0
Pontibacter akesuensis	388950	species	4829559	3	0	0.0
Echinicola vietnamensis	390884	species	5608040	8	1	0.0
Ehrlichia sp. HF	391036	species	1148904	1	0	0.0
Terriglobus roseus	392734	species	5227858	2	0	0.0
Clostridium taeniosporum	394958	species	3503541	6	0	0.0
Cyanothece sp. PCC 7425	395961	species	5786110	1	0	0.0
Thioalkalivibrio sp. K90mix	396595	species	2985056	20	5	0.0
Sphingomonas sanxanigenens	397260	species	6580298	4	0	0.0
Barnesiella viscericola	397865	species	3076856	50	10	0.0
Zunongwangia profunda	398743	species	5128187	26	0	0.0
Pontibacter korlensis	400092	species	5462537	3	0	0.0
Candidatus Riesia pediculicola	401619	species	582127	2	1	0.0
Alicyclobacillus acidocaldarius	405212	species	3164867	8	4	0.0
Calyptogena okutanii thioautotrophic gill symbiont	410330	species	1022154	2	0	0.0
Gramella forsetii	411153	species	3798465	19	0	0.0
Thermosulfidibacter takaii	412593	species	1816670	20	0	0.0
Paraburkholderia rhizoxinica	412963	species	3750138	2	0	0.0
Cronobacter dublinensis	413497	species	4628405	1	0	0.0
Cronobacter turicensis	413502	species	4599092	1	0	0.0
Cronobacter malonaticus	413503	species	4516853	1	0	0.0
[Polyangium] brachysporum	413882	species	6476147	8	4	0.0
Caldicellulosiruptor hydrothermalis	413888	species	2770676	47	0	0.0
Caldicellulosiruptor kronotskyensis	413889	species	2843785	47	0	0.0
Aureimonas	414371	genus	0	3	0	0.0
Pseudoxanthomonas spadix	415229	species	3452554	1	1	0.0
Burkholderia sp. KJ006	416344	species	6629912	1	0	0.0
Aggregatibacter	416916	genus	0	1	0	0.0
Azoarcus olearius	418699	species	4451751	2	0	0.0
Elusimicrobium minutum	423605	species	1643562	1	1	0.0
Rhizobium sp. IRBG74	424182	species	5464982	1	0	0.0
Methylobacterium sp. 4-46	426117	species	7737025	6	0	0.0
Desulfurivibrio alkaliphilus	427923	species	3097763	106	3	0.0
Pedobacter steynii	430522	species	6581659	28	0	0.0
Lysobacter capsici	435897	species	6391889	3	0	0.0
Geobacter sp. M18	443143	species	5277406	1	0	0.0
Geobacter sp. M21	443144	species	4745806	1	0	0.0
Streptomyces sp. CNQ-509	444103	species	8039333	18	0	0.0
Pseudonocardia sp. AL041005-10	445576	species	6143341	1	0	0.0
Dyella thiooxydans	445710	species	4227172	36	0	0.0
Adlercreutzia equolifaciens	446660	species	2862526	21	18	0.0
Niabella soli	446683	species	4697343	11	0	0.0
Acetobacter senegalensis	446692	species	3969909	11	0	0.0
Kocuria flava	446860	species	3638342	1	0	0.0
Simiduia agarivorans	447471	species	4300227	8	0	0.0
Nocardioides dokdonensis	450734	species	4376707	5	0	0.0
Desulfarculus baarsii	453230	species	3655731	1	0	0.0
Agromyces sp. AR33	453304	species	4373124	5	0	0.0
Bdellovibrio exovorus	453816	species	2657893	2	1	0.0
Chloracidobacterium thermophilum	458033	species	3695372	9	0	0.0
Alkaliphilus oremlandii	461876	species	3123558	15	0	0.0
Bordetella flabilis	463014	species	5954318	1	0	0.0
Bordetella bronchialis	463025	species	11845675	2	0	0.0
Streptomyces sp. Mg1	465541	species	8716193	3	0	0.0
Ilumatobacter coccineus	467094	species	4830181	1	1	0.0
Candidatus Desulforudis audaxviator	471827	species	2349476	6	0	0.0
Nitrosococcus watsonii	473531	species	3373286	2	0	0.0
Modestobacter marinus	477641	species	5575517	4	0	0.0
Calditerrivibrio nitroreducens	477976	species	2216552	7	6	0.0
Labrenzia	478070	genus	0	3	0	0.0
Myroides profundi	480520	species	4064534	42	0	0.0
Oscillatoria nigro-viridis	482564	species	8272254	1	0	0.0
Burkholderia lata	482957	species	17031116	2	0	0.0
Geoalkalibacter subterraneus	483547	species	3717645	37	0	0.0
Pelosinus sp. UFO1	484770	species	5115410	2	0	0.0
Serratia sp. SCBI	488142	species	5101896	1	0	0.0
Burkholderia contaminans	488447	species	8509249	2	0	0.0
Campylobacter peloridis	488546	species	1762793	1	0	0.0
Burkholderia metallica	488729	species	7424240	2	0	0.0
Burkholderia seminalis	488731	species	7648944	1	0	0.0
Marinobacter sp. BSs20148	490759	species	4063864	1	0	0.0
Campylobacter subantarcticus	497724	species	1817765	1	0	0.0
Kosakonia oryzae	497725	species	5303342	1	0	0.0
Tepidanaerobacter acetatoxydans	499229	species	5521119	1	0	0.0
Deinococcus gobiensis	502394	species	4406036	1	1	0.0
Eggerthella sp. YY7918	502558	species	3123671	2	0	0.0
Halomonas chromatireducens	507626	species	3973651	1	0	0.0
Candidatus Azobacteroides pseudotrichonymphae	511435	species	1224919	16	8	0.0
Methylacidiphilum infernorum	511746	species	2287145	1	0	0.0
Rufibacter tibetensis	512763	species	5413467	1	0	0.0
Microcystis panniformis	513223	species	5686839	2	0	0.0
Muricauda lutaonensis	516051	species	3274259	1	0	0.0
Azospirillum thiophilum	528244	species	7609458	11	0	0.0
Rhodoluna lacicola	529884	species	1430433	7	0	0.0
Pelagibacterium halotolerans	531813	species	3948887	6	5	0.0
Candidatus Rhodoluna planktonica	535712	species	1424506	5	0	0.0
Mesorhizobium australicum	536018	species	6200534	5	0	0.0
Altererythrobacter marensis	543877	species	2885033	2	0	0.0
Actinomyces oris	544580	species	3042917	5	0	0.0
Aromatoleum aromaticum	551760	species	4727255	1	0	0.0
Candidatus Liberibacter solanacearum	556287	species	1258278	53	0	0.0
Psychrobacter sp. G	571800	species	3113999	2	0	0.0
Francisella sp. TX077308	573569	species	2035931	2	0	0.0
Corynebacterium maris	575200	species	2833547	1	1	0.0
Polynucleobacter necessarius	576610	species	1560469	12	4	0.0
Terribacillus aidingensis	586416	species	3577082	40	20	0.0
Brevundimonas naejangsanensis	588932	species	2971535	4	0	0.0
Prevotella fusca	589436	species	3261806	443	64	0.0
Alteromonas australica	589873	species	8766305	1	0	0.0
Ignavibacterium album	591197	species	3658997	10	9	0.0
Pantoea sp. At-9b	592316	species	6312783	1	0	0.0
Mesorhizobium opportunistum	593909	species	6884444	4	0	0.0
Allofrancisella guangzhouensis	594679	species	1661527	3	0	0.0
Blattabacterium sp. (Blattella germanica)	624186	species	640935	3	0	0.0
Sphingobium sp. SYK-6	627192	species	4348133	1	0	0.0
Bifidobacterium kashiwanohense	630129	species	2354106	4	0	0.0
Arsenophonus symbiont of Lipoptena fortisetosa	634113	species	836724	3	0	0.0
Lactobacillus koreensis	637971	species	3006812	1	0	0.0
Bifidobacterium actinocoloniiforme	638619	species	1830060	25	0	0.0
Hoyosella subflava	639313	species	4863490	1	0	0.0
Burkholderia sp. CCGE1002	640511	species	7884858	1	0	0.0
Sulfuricella denitrificans	649841	species	3217213	1	0	0.0
Kosmotoga olearia	651457	species	2302126	2	2	0.0
Prevotella sp. oral taxon 299	652716	species	2480269	3	0	0.0
Frankia symbiont of Datisca glomerata	656024	species	5340989	1	0	0.0
Pandoraea faecigallinarum	656179	species	5732664	1	0	0.0
Francisella noatunensis	657445	species	2229531	2	0	0.0
Candidatus Koribacter versatilis	658062	species	5650368	2	0	0.0
Rhodanobacter denitrificans	666685	species	4225490	3	2	0.0
Tenacibaculum dicentrarchi	669041	species	2918253	3	1	0.0
Candidatus Profftella armatura	669502	species	927880	1	0	0.0
Cryobacterium arcticum	670052	species	4351229	5	0	0.0
Candidatus Babela massiliensis	673862	species	1118422	35	0	0.0
Rhodoplanes sp. Z2-YC6860	674703	species	8193889	4	0	0.0
Rhodococcus sp. WMMA185	679318	species	4444448	7	0	0.0
Agarivorans gilvus	680279	species	4416600	1	0	0.0
Altererythrobacter dongtanensis	692370	species	3009495	2	0	0.0
